id,question,answer,category,classification,context,span_start,span_end
1400uU3CM_7LdMUuWkvkQxxM686,Siapa nama perdana menteri pada kabinet natsir?,Mohammad Natsir,SPAN,B,"Kabinet Natsir (September 1950-Maret 1951) berintikan Masyumi dan PSI dengan Mohammad Natsir sebagai perdana menteri. Kebijakan-kebijakan Natsir yang mengutamakan pembangunan perekonomian negara dianggap telah mengabaikan masalah kedaulatan Papua oleh partai oposisi. Soekarno pun menyetujui bahwa masalah kedaulatan Papua (yang melalui perundingan tidak mengalami kemajuan) tidak boleh disepelekan. Kondisi ini membuat Natsir bersikeras agar Soekarno membatasi dirinya dalam peran presiden yang hanya sebagai lambang saja. Puncaknya, Natsir menyerahkan jabatannya yang kemudian digantikan oleh Sukiman pada April 1951.",77.0,92.0
1567OzoMV2H8D1C1oKf9kJ7U1316,Berapa lamakah Hatta menjabat sebagai wakil presiden?,11 tahun,SPAN,A,"DPR menolak secara halus permintaan Mohammad Hatta tersebut, dengan cara mendiamkan surat tersebut. Kemudian, pada tanggal 23 November 1956, Bung Hatta menulis surat susulan yang isinya sama, bahwa tanggal 1 Desember 1956, dia akan berhenti sebagai Wakil Presiden RI. Akhirnya, pada sidang DPR pada 30 November 1956, DPR akhirnya menyetujui permintaan Mohammad Hatta untuk mengundurkan diri dari jabatan sebagai Wakil Presiden, jabatan yang telah dipegangnya selama 11 tahun.",466.0,474.0
27282z0c8x28uAuDYrTlxOP-890,Apa yang Britania lakukan pasca pecahnya peperangan?,memulai blokade laut Jerman,SPAN,B,"Sesaat setelah pecahnya pertempuran, Britania memulai blokade laut Jerman. Strategi ini terbukti efektif, memutuskan suplai militer dan sipil, meski blokade ini melanggar hukum internasional yang diatur oleh beberapa perjanjian internasional selama dua abad terakhir. Britania membuang ranjau di perairan internasional untuk mencegah kapal apapun memasuki seluruh wilayah samudra, sehingga membahayakan kapal yang netral sekalipun. Karena ada sedikit tanggapan terhadap taktik ni, Jerman mengharapkan taktik yang sama terhadap peperangan kapal selamnya yang tidak terhambat.",46.0,73.0
1792pLMxkyBoluA32NPBVhWK3449,Siapakah penemu telepon?,Alexander Graham Bell,SPAN,A,"Amerika Serikat telah menjadi pemimpin dalam riset ilmiah dan inovasi teknologi sejak akhir abad ke-19. Pada tahun 1876, Alexander Graham Bell menerima paten pertama AS atas penemuan telepon. Laboratorium Thomas Edison mengembangkan fonograf, lampu pijar tahan lama, dan kamera film pertama. Nikola Tesla memelopori penciptaan arus bolak-balik, motor AC, dan radio. Pada awal abad ke-20, perusahaan mobil Ransom E. Olds dan Henry Ford memopulerkan sistem lini perakitan. Pada 1903, Wright bersaudara menciptakan sejarah dengan melakukan penerbangan bertenaga terkontrol dan berkelanjutan pertama dengan material yang lebih berat dari udara.",121.0,142.0
634_wgzPKlx4nIMyi-kCnjn12,Kapan UUD Indonesia disahkan sebagai dasar negara Indonesia?,18 Agustus 1945,SPAN,A,"Pada tanggal 18 Agustus 1945, PPKI mengambil keputusan, mengesahkan dan menetapkan Undang-Undang Dasar (UUD) sebagai dasar negara Republik Indonesia, yang selanjutnya dikenal sebagai UUD 1945. Dengan demikian terbentuklah Pemerintahan Negara Kesatuan Indonesia yang berbentuk Republik (NKRI) dengan kedaulatan di tangan rakyat yang dilakukan sepenuhnya oleh Majelis Permusyawaratan Rakyat (MPR) yang akan dibentuk kemudian.",13.0,28.0
1554GyUQ981YKusehk4Cl7Te1354,Apakah yang diajarkan Hatta kepada anak dr. Cipto ?,tata-buku dan sejarah,SPAN,B,"Selain itu, di Banda Neira, Hatta juga mengajar kepada beberapa orang pemuda. Anak dr. Cipto belajar tata-buku dan sejarah. Ada juga anak asli daerah Banda Neira yang belajar kepada Hatta. Ada seorang kenalan Hatta dari Sumatra Barat yang mengirimkan dua orang kemenakannya untuk belajar ekonomi dan juga sejarah. Selain itu, dari Bukittinggi dikirim Anwar Sutan Saidi sebanyak empat orang pemuda yang belajar kepada Hatta.",101.0,122.0
2729ECSyBaYVZZbDBNyaHu4J887,Siapa pemimpin pasukan angkatan laut kerajaan?,Laksamana Sir John Jellicoe,SPAN,A,"Pertempuran Jutland (Jerman: Skagerrakschlacht , atau Pertempuran Skagerrak) 1916 berubah menjadi pertempuran laut terbesar dalam perang ini, satu-satunya pertempuran kapal perang berskala besar dalam Perang Dunia I, dan salah satu yang terbesar dalam sejarah. Pertempuran ini terjadi pada tanggal 31 Mei – 1 Juni 1916 di Laut Utara lepas pantai Jutland. Armada Laut Lepas Kaiserliche Marine, dipimpin Wakil Laksamana Reinhard Scheer, berperang melawan Armada Besar Angkatan Laut Kerajaan, dipimpin Laksamana Sir John Jellicoe. Pertempuran ini buntu, karena Jerman, yang kalah jumlah dengan armada Britania, berhasil kabur dan mengakibatkan kerusakan lebih banyak bagi armada Britania daripada yang mereka terima. Secara strategis, Britania menguasai lautan, dan sebagian besar armada permukaan Jerman masih tertahan di pelabuhan selama perang berlangsung.",499.0,526.0
2065EHsPdSp_5DrQeLr1ttuL1606,Apakah nama asli dari candi Borobudur menurut Casparis ?,Bhūmi Sambhāra Bhudhāra,SPAN,C,"Sejarawan J.G. de Casparis dalam disertasinya untuk mendapatkan gelar doktor pada 1950 berpendapat bahwa Borobudur adalah tempat pemujaan. Berdasarkan prasasti Karangtengah dan Tri Tepusan, Casparis memperkirakan pendiri Borobudur adalah raja Mataram dari wangsa Syailendra bernama Samaratungga, yang melakukan pembangunan sekitar tahun 824 M. Bangunan raksasa itu baru dapat diselesaikan pada masa putrinya, Ratu Pramudawardhani. Pembangunan Borobudur diperkirakan memakan waktu setengah abad. Dalam prasasti Karangtengah pula disebutkan mengenai penganugerahan tanah sima (tanah bebas pajak) oleh Çrī Kahulunan (Pramudawardhani) untuk memelihara Kamūlān yang disebut Bhūmisambhāra . Istilah Kamūlān sendiri berasal dari kata mula yang berarti tempat asal muasal, bangunan suci untuk memuliakan leluhur, kemungkinan leluhur dari wangsa Sailendra. Casparis memperkirakan bahwa Bhūmi Sambhāra Bhudhāra dalam bahasa Sanskerta yang berarti Bukit himpunan kebajikan sepuluh tingkatan boddhisattwa , adalah nama asli Borobudur.",877.0,900.0
140037nUS1rT0UQNsaFa9Rwl685,Mengapa partai opsisi menganggap Kabinet Natsir mengabaikan kedaulatan papua?,Kebijakan-kebijakan Natsir yang mengutamakan pembangunan perekonomian negara,SPAN,C,"Kabinet Natsir (September 1950-Maret 1951) berintikan Masyumi dan PSI dengan Mohammad Natsir sebagai perdana menteri. Kebijakan-kebijakan Natsir yang mengutamakan pembangunan perekonomian negara dianggap telah mengabaikan masalah kedaulatan Papua oleh partai oposisi. Soekarno pun menyetujui bahwa masalah kedaulatan Papua (yang melalui perundingan tidak mengalami kemajuan) tidak boleh disepelekan. Kondisi ini membuat Natsir bersikeras agar Soekarno membatasi dirinya dalam peran presiden yang hanya sebagai lambang saja. Puncaknya, Natsir menyerahkan jabatannya yang kemudian digantikan oleh Sukiman pada April 1951.",118.0,194.0
566fv5aDvtV7-Bv4hgl9TCy212,Disebut apakah tsunami yang terjadi di Aceh pada Desember 2004?,Gempa bumi Samudra Hindia,SPAN,B,"Pada Desember 2004 dan Maret 2005, Aceh dan Nias dilanda dua gempa bumi besar yang totalnya menewaskan ratusan ribu jiwa. (Lihat Gempa bumi Samudra Hindia 2004 dan Gempa bumi Sumatra Maret 2005.) Kejadian ini disusul oleh gempa bumi di Yogyakarta dan tsunami yang menghantam Pantai Pangandaran dan sekitarnya, serta banjir lumpur di Sidoarjo pada 2006 yang tidak kunjung terpecahkan.",129.0,154.0
2061TwbS9naBRQ2tozfnle021616,Mengapa Borobudur ditinggalkan ?,elemahnya pengaruh kerajaan Hindu dan Buddha di Jawa serta mulai masuknya pengaruh Islam,SPAN,B,"Menurut bukti-bukti sejarah, Borobudur ditinggalkan pada abad ke-14 seiring melemahnya pengaruh kerajaan Hindu dan Buddha di Jawa serta mulai masuknya pengaruh Islam. Dunia mulai menyadari keberadaan bangunan ini sejak ditemukan 1814 oleh Sir Thomas Stamford Raffles, yang saat itu menjabat sebagai Gubernur Jenderal Inggris atas Jawa. Sejak saat itu Borobudur telah mengalami serangkaian upaya penyelamatan dan pemugaran (perbaikan kembali). Proyek pemugaran terbesar digelar pada kurun waktu 1975 hingga 1982 atas upaya Pemerintah Republik Indonesia dan UNESCO, kemudian situs bersejarah ini masuk dalam daftar Situs Warisan Dunia.",76.0,165.0
54482QW5OfFiQVIWiIpVI2E278,Siapakah anggota PBB yang ke-60?,Indonesia,SPAN,B,"Indonesia merupakan anggota dari Perserikatan bangsa-bangsa (PBB) dan satu-satunya anggota yang pernah keluar dari PBB, yaitu pada tanggal 7 Januari 1965, dan bergabung kembali pada tanggal 28 September 1966. Indonesia tetap dinyatakan sebagai anggota yang ke-60, keanggotaan yang sama sejak bergabungnya Indonesia pada tanggal 28 September 1950. Selain PBB, Indonesia juga negara anggota dari organisasi ASEAN, KAA, APEC, OKI, G-20 dan sebentar lagi akan menjadi anggota OECD.",209.0,218.0
2707KB1tO6YYJq35qJk9l8AN945,Apa saja imperialisme yang bubar pasca perang?,"Kekaisaran Jerman, Rusia, Austria-Hongaria, dan Utsmaniyah",SPAN,C,"Peristiwa di front Britania sama rusuhnya seperti front depan, karena para pihak terlibat berusaha memobilisasi tenaga manusia dan sumber daya ekonomi mereka untuk melakukan perang total. Pada akhir perang, empat kekuatan imperial besar—Kekaisaran Jerman, Rusia, Austria-Hongaria, dan Utsmaniyah—bubar. Negara pengganti dua kekaisaran yang disebutkan pertama tadi kehilangan banyak sekali wilayah, sementara dua terakhir bubar sepenuhnya. Eropa Tengah terpecah menjadi beberapa negara kecil. Liga Bangsa-Bangsa dibentuk dengan harapan mencegah konflik seperti ini selanjutnya. Nasionalisme Eropa yang muncul akibat perang dan pembubaran kekaisaran, dampak kekalahan Jerman dan masalah dengan Traktat Versailles diyakini menjadi faktor penyebab pecahnya Perang Dunia II.",237.0,295.0
1530v9JIqRhesvlWwvstOwUR1948,Kapan Yuk-hei diperkenalkan SM Rookies?,5 April 2017,SPAN,B,"Wong Yuk-hei (Kanton) atau Huang Xu-xi (Hanzi: 黃旭熙) atau Lucas (Hangul: 루카스). Lahir pada 25 Januari 1999 di Hong Kong, Tiongkok. Ia diperkenalkan secara resmi sebagai SM Rookies pada 5 April 2017 dan sempat muncul di MV Station milik Ten yang berjudul Dream in a Dream. Lucas resmi debut pada tahun 2018 dengan dirilisnya MV BOSS pada 19 Februari 2018 sebagai rangkaian proyek NCT 2018 EMPATHY. Pada 17 January 2019, Lucas kembali debut bersama Wayv. Lucas aktif di berbagai variety show di china, dengan bergabungnya sebagai cast tetap di acara Keep Runing 2 season .",183.0,195.0
1949jEKqGQclC11Cc2b7IDqv2299,siapa yang merebut kembali teritori Utsmaniyah di Balkan?,Murad II,SPAN,C,"Sebagian teritori Utsmaniyah di Balkan (seperti Thessaloniki, Makedonia, dan Kosovo) sempat terlepas setelah 1402, tetapi berhasil direbut kembali oleh Murad II antara 1430-an dan 1450-an. Pada tanggal 10 November 1444, Murad II mengalahkan pasukan Hongaria, Polandia, dan Wallachia yang dipimpin Władysław III dari Polandia (sekaligus Raja Hongaria) dan János Hunyadi di Pertempuran Varna, pertempuran terakhir dalam Perang Salib Varna. Empat tahun kemudian, János Hunyadi mempersiapkan pasukannya (terdiri dari pasukan Hongaria dan Wallachia) untuk menyerang Turki, namun dikalahkan oleh Murad II dalam Pertempuran Kosovo Kedua tahun 1448.",152.0,160.0
1012LN56E8ShPhOCoocbJrrp376,Apa lembaga yang mengatakan jumlah negara demokrasi elektoral adalah 120?,World Forum on Democracy,SPAN,B,"Menurut Freedom House, pada tahun 2007 terdapat 123 negara demokrasi elektoral (naik dari 40 pada tahun 1972). Menurut World Forum on Democracy, jumlah negara demokrasi elektoral mencapai 120 dari 192 negara di dunia dan mencakup 58,2 persen penduduk dunia. Pada saat yang sama, negara-negara demokrasi liberal (yang dianggap Freedom House sebagai negara yang bebas dan menghormati hukum dan HAM) berjumlah 85 dan mencakup 38 persen penduduk dunia.",119.0,143.0
1587GKW8NX3dkLWoOc6aJ86v1270,Apakah fungsi kepala staf umum TKR ?,sebagai koordinasi,SPAN,C,"Daftar di bawah ini adalah para pejabat dengan jabatan sebagai Kepala Staf Angkatan Perang dan Kepala Staf Angkatan Bersenjata yang pernah ada. Sebelum terpilihnya Pemimpin Tertinggi TKR, jabatan Kepala Staf Umum TKR adalah jabatan tertinggi yang pernah ada. Jabatan ini secara struktur organisasi berada diatas jabatan para kepala staf angkatan yang berfungsi sebagai koordinasi dan tidak memiliki wewenang komando terhadap setiap angkatan.",361.0,379.0
677F23ky2ysRzZ_9ea_iceg2934,siapa yang di adopsi oleh andin dan aldebaran?,Nindi,SPAN,C,"Empat tahun kemudian, Andin keluar penjara dan Aldebaran diam-diam mendekati Andin untuk membalas dendam kematian sang adik tercinta, Roy. Dari kesalahpahaman inilah, Andin dan Aldebaran mulai menikah dan tinggal bersama. Aldebaran juga memanfaatkan kondisi setelah menikah untuk mengadopsi Nindi (yang namanya berganti menjadi Reyna) karena ia mengira Nindi adalah anak Roy. Bermula dari sifat Al yang cuek,kaku dan dingin, lambat laun hatinya mulai luluh dengan kasih sayang Andin. Mereka pun menjadi saling mencintai.",291.0,296.0
1409SROjOQ9iV118JePvaz45660,Apa judul buku yang diterbitkan oleh Abendanon?,Door Duisternis tot Licht,SPAN,B,"Setelah Kartini wafat, Jacques Abendanon mengumpulkan dan membukukan surat-surat yang pernah dikirimkan R.A Kartini pada teman-temannya di Eropa. Abendanon saat itu menjabat sebagai Menteri Kebudayaan, Agama, dan Kerajinan Hindia Belanda. Buku itu diberi judul Door Duisternis tot Licht yang arti harfiahnya Dari Kegelapan Menuju Cahaya. Buku kumpulan surat Kartini ini diterbitkan pada 1911. Buku ini dicetak sebanyak lima kali, dan pada cetakan terakhir terdapat tambahan surat Kartini.",261.0,286.0
2701_eTSfG0kbk-njomBcNgv961,Apa bunyi hadist Rasulullah yang menjadi dasar pengetahuan bahwa malaikat tercipta dari cahaya?,Malaikat telah diciptakan dari cahaya,SPAN,B,"Menurut bahasa Arab, kata “Malaikat” merupakan kata jamak yang berasal dari bahasa Arab malak yang berarti kekuatan, yang dari bentuk mashdar (infinitif) al-alukah yang berarti risalah atau misi, kemudian sang pembawa misi biasanya disebut dengan ar-rasul . Malaikat diciptakan oleh Allah terbuat dari cahaya (nur), berdasarkan salah satu hadist Muhammad, “Malaikat telah diciptakan dari cahaya.”",357.0,394.0
2209HnLyE3YKg6twl_Q-g1Ec4070,Siapa nama wakil presiden jokowi pada periode pertama kepemimpinannya?,Muhammad Jusuf Kalla,SPAN,B,"Ir. H. Joko Widodo (;), atau yang lebih akrab disapa Jokowi, adalah Presiden Indonesia yang mulai menjabat sejak 20 Oktober 2014. Terpilih dalam Pemilu Presiden 2014, Jokowi menjadi Presiden Indonesia pertama sepanjang sejarah yang bukan berasal dari latar belakang elite politik atau militer Indonesia. Ia terpilih bersama Wakil Presiden Muhammad Jusuf Kalla dan kembali terpilih bersama Wakil Presiden Ma ruf Amin dalam Pemilu Presiden 2019. Jokowi pernah menjabat Gubernur DKI Jakarta sejak 15 Oktober 2012 hingga 16 Oktober 2014 didampingi Basuki Tjahaja Purnama sebagai wakil gubernur. Sebelumnya, ia adalah Wali Kota Surakarta (Solo), sejak 28 Juli 2005 hingga 1 Oktober 2012 didampingi F.X. Hadi Rudyatmo sebagai wakil wali kota. Dua tahun menjalani periode keduanya menjadi Wali Kota Solo, Jokowi ditunjuk oleh partainya, Partai Demokrasi Indonesia Perjuangan (PDI-P), untuk bertarung dalam pemilihan Gubernur DKI Jakarta berpasangan dengan Basuki Tjahaja Purnama (Ahok).",339.0,359.0
2230L8455dET7-fRoIdsUivX4021,Pada tanggal berapa Jokowi menerbitkan Inpres Nomor 9 tahun 2017?,11 Desember 2017,SPAN,B,"Jokowi memberikan perhatian khusus bagi Papua. Terlihat dari frekuensi kunjungan yang terhitung sangat sering dibanding presiden sebelumnya, dan banyaknya pembangunan infrastruktur di Papua. Di antaranya adalah pembangunan pasar tradisional dan jalan lintas Papua. Banyak bandara perintis dibangun atau dibenahi sehingga terlihat lebih baik dan kapasitasnya lebih besar. Ia juga menerbitkan Instruksi Presiden (Inpres) Nomor 9 Tahun 2017 tentang Percepatan Pembangunan Kesejahteraan di Provinsi Papua dan Provinsi Papua Barat pada 11 Desember 2017.",531.0,547.0
1446OxQzkmFxIj-VPbEUcz7j2119,Kapan peresmian waterways rute Halimun-Karet?,6 Juni 2007,SPAN,B,"Waterways mulai dioperasikan dan diintegrasikan dalam transportasi makro Jakarta setelah peresmian rute Halimun-Karet sepanjang 1,7 kilometer oleh Gubernur Sutiyoso pada 6 Juni 2007. Rute ini merupakan bagian dari perencanaan rute Manggarai-Karet sepanjang 3,6 kilometer. Waterways merupakan kelanjutan dari pengoperasian sistem transportasi TransJakarta. Untuk mengawali Waterways, Dinas Perhubungan Provinsi DKI Jakarta mengoperasikan dua unit kapal yang masing-masing berkapasitas 28 orang yang disebut KM Kerapu III dan KM Kerapu IV yang berkecepatan maksimal 8 knot.",170.0,181.0
2177rTzU3iHejo6wHiCUUGgR4150,Apa senjata dari Gajah Mada menurut Kidung Sundayana?,tombak berlapis emas,SPAN,B,"Menurut catatan China, prajurit yang lebih kaya menggunakan baju pelindung yang disebut kawaca . Baju pelindung ini berbentuk seperti tabung panjang dan terbuat dari tembaga yang dicetak. Walaupun begitu, prajurit yang lebih miskin pergi berperang dengan telanjang dada. Jenis baju zirah lain yang digunakan di Jawa era Majapahit adalah waju rante (zirah rantai) dan karambalangan (lapisan logam yang dikenakan di depan dada). Dalam Kidung Sunda pupuh 2 bait 85 dijelaskan bahwa mantri-mantri (menteri atau perwira) Gajah Mada mengenakan baju besi dalam bentuk zirah rantai atau plastron dengan hiasan emas dan mengenakan pakaian kuning, sedangkan dalam Kidung Sundayana pupuh 1 bait 95 disebutkan bahwa Gajah Mada mengenakan karambalangan berhias timbul dari emas, bersenjata tombak berlapis emas, dan perisai penuh dengan hiasan dari intan berlian.",777.0,797.0
1482vLr96JPpOOrUo1CAJV2o2046,Sampai kapan Megawati menjadi presiden?,20 Oktober 2004,SPAN,C,"Prof. Dr. (H.C.) Hj. Diah Permata Megawati Setiawati Soekarnoputri adalah Presiden Indonesia yang kelima yang menjabat sejak 23 Juli 2001 sampai 20 Oktober 2004. Ia merupakan presiden wanita Indonesia pertama dan putri dari presiden Indonesia pertama, Soekarno, yang kemudian mengikuti jejak ayahnya menjadi Presiden Indonesia. Pada 20 September 2004, ia kalah suara dari Susilo Bambang Yudhoyono dalam Pemilu Presiden 2004 putaran yang kedua.",145.0,160.0
2541Xqfe9NPWsDPd0IRvHv882507,Siapa pengganti Gusti Basah?,Sentot,SPAN,B,"Menurut sejarawan Soekanto, Sentot bergabung pada 28 Juli 1826, sedangkan menurut Peter Carey, Sentot bergabung ketika berumur 17 tahun pada Agustus 1825 di Selarong. Pada Agustus 1828, salah satu panglima Diponegoro bernama Gusti Basah, gugur dan sebelum meninggal, ia meminta sang Pangeran menunjuk Sentot sebagai penggantinya. Setelah diangkat menjadi senopati, Sentot berhasil memukul mundur tentara Sollewijn di Progo Timur pada 5 September 1828. Beberapa minggu kemudian, Sentot juga berhasil memenangkan peperangan di Bagelen dan Banyumas. Strategi perang yang digunakan Sentot adalah penggerebekan dengan menggempur sekeras-kerasnya dengan pasukan penuh. Sentot juga dikenal pandai dalam perang gerilya.",301.0,307.0
2374k50_RHXB5GThYKzc39DZ3702,Perlakuan apa saja yang sering didapatkan oleh Nabi Muhammad dan pengikutnya dari masyarakat jahiliyyah Mekkah?,"disiksa, dianiaya, dihina, disingkirkan, dan dikucilkan dari pergaulan masyarakat Mekkah",SPAN,B,"Sekitar tahun 613 M, tiga tahun setelah Islam disebarkan secara diam-diam, Muhammad mulai melakukan penyebaran Islam secara terbuka kepada masyarakat Mekkah, respons yang ia terima sangat keras dan masif. Ini disebabkan karena ajaran Islam yang dibawa olehnya bertentangan dengan apa yang sudah menjadi budaya dan pola pikir masyarakat Mekkah saat itu. Pemimpin Mekkah Abu Jahal menyatakan bahwa Muhammad adalah orang gila yang akan merusak tatanan hidup orang Mekkah. Akibat penolakan keras yang datang dari masyarakat jahiliyyah di Mekkah dan kekuasaan yang dimiliki oleh para pemimpin Quraisy yang menentangnya, Muhammad dan banyak pemeluk Islam awal disiksa, dianiaya, dihina, disingkirkan, dan dikucilkan dari pergaulan masyarakat Mekkah.",654.0,742.0
875H9HPG7IDtm8eYpP2uh2I2684,Bagaimanakah posisi sikap tangan dalam memegang bola basket ?,membentuk mangkuk besar,SPAN,B,"Cara memegang bola basket adalah sikap tangan membentuk mangkuk besar. Bola berada di antara kedua telapak tangan. Telapak tangan melekat di samping bola agak ke belakang, jari-jari terentang melekat pada bola. Ibu jari terletak dekat dengan badan di bagian belakang bola yang menghadap ke arah tengah depan. Kedua kaki membentuk kuda-kuda dengan salah satu kaki di depan. Badan sedikit condong ke depan dan lutut rileks.",46.0,69.0
2669v67locIF9ThvWJ8mcmqm1056,Mengapa usaha penggelondongan dimulai pada abad ke-19?,membuat kontribusi berarti bagi ekonomi Malaysia,SPAN,C,"Tentang sumber daya hutan, diketahui bahwa usaha penggelondongan dimulai untuk membuat kontribusi berarti bagi ekonomi Malaysia pada abad ke-19. Kini, ditaksir 59% daratan Malaysia masih berupa hutan. Perluasan industri damar yang cepat, khususnya setelah era 1960-an, telah menghasilkan masalah erosi di hutan-hutan negara ini. Tetapi, dengan adanya komitmen pemerintah untuk melindungi lingkungan dan sistem ekologi, sumber daya hutan dikelola pada landasan yang berkelanjutan, dampak ikutannya adalah menurunnya laju penebangan pohon.",79.0,127.0
20893J7zds0fTmdwGScrXxYe1536,Apakah yang dilambangkan stupa besar dan tinggi di candi Borobudur ?,ketiadaan wujud yang sempurna,SPAN,C,"Tingkatan tertinggi yang menggambarkan ketiadaan wujud yang sempurna dilambangkan berupa stupa yang terbesar dan tertinggi. Stupa digambarkan polos tanpa lubang-lubang. Di dalam stupa terbesar ini pernah ditemukan patung Buddha yang tidak sempurna atau disebut juga Buddha yang tidak rampung, yang disalahsangkakan sebagai patung Adibuddha , padahal melalui penelitian lebih lanjut tidak pernah ada patung di dalam stupa utama, patung yang tidak selesai itu merupakan kesalahan pemahatnya pada zaman dahulu. Menurut kepercayaan patung yang salah dalam proses pembuatannya memang tidak boleh dirusak. Penggalian arkeologi yang dilakukan di halaman candi ini menemukan banyak patung seperti ini. Stupa utama yang dibiarkan kosong diduga bermakna kebijaksanaan tertinggi, yaitu kasunyatan, kesunyian dan ketiadaan sempurna di mana jiwa manusia sudah tidak terikat hasrat, keinginan, dan bentuk serta terbebas dari lingkaran samsara.",39.0,68.0
2024uEKyOIRbOWRGqSX25wAv2167,Siapa nama salah satu cedekiawan Yunani dari Trabzon?,Georgios Amirutzes,SPAN,B,"Sepanjang sejarah Kesultanan Utsmaniyah, masyarakatnya berusaha membangun perpustakaan besar yang dilengkapi buku terjemahan dari peradaban lain dan manuskrip asli. Sebagian besar permintaan manuskrip lokal dan asing muncul pada abad ke-15. Sultan Mehmet II memerintahkan Georgios Amirutzes, seorang cendekiawan Yunani dari Trabzon, untuk menerjemahkan dan menyebarkan buku geografi Ptolomeus ke lembaga-lembaga pendidikan Utsmaniyah. Contoh lainnya adalah Ali Qushji, astronom, matematikawan, dan fisikawan dari Samarkand, yang menjadi profesor di dua madrasah dan berhasil memengaruhi pemerintah Utsmaniyah melalui tulisan-tulisannya dan aktivitas muridnya. Ia hanya menghabiskan dua atau tiga tahun di Kesultanan Utsmaniyah sebelum meninggal dunia di Istanbul.",272.0,290.0
2032h_xc2uXEe2J9hKtwBMZw2148,Siapa Istri keenam Pangeran Diponegoro?,Raden Ayu Retnoningrum,SPAN,A,"Pangeran kembali menikah kelima kalinya pada 28 September 1814 dengan Raden Ayu Maduretno, putri dari Raden Rangga Prawiradirjo III dengan Ratu Maduretna (putri HB II). Sang istri, Raden Ayu Maduretno merupakan saudara seayah dengan Sentot Prawiradirdja, tetapi lain ibu. Raden Ayu Maduretno diangkat menjadi permaisuri bergelar Kanjeng Ratu Kedaton I pada 18 Februari 1828, ketika Pangeran Diponegoro dinobatkan sebagai Sultan Abdulhamid. Pada Januari 1828, sang Pangeran kembali menikah untuk keenam kalinya dengan Raden Ayu Retnoningrum, putri Pangeran Penengah atau Dipawiyana II. Ketujuh menikah dengan Raden Ayu Retnaningsih, putri Raden Tumenggung Sumaprawira, seorang Bupati Jipang Kepadhangan, dan kedelapan dengan R.A. Retnakumala, putri Kiai Guru Kasongan.",517.0,539.0
2039WNZPsx3z2vJcCCCoGkpW1681,Berapakah lalu lintas kontainer yang terjadi di pelabuhan Singapura pada 2005 ?,"23,2 juta satuan dua puluh kaki (TEU)",SPAN,C,"Pelabuhan Singapura, dikelola oleh operator pelabuhan PSA International dan Jurong Port, adalah pelabuhan tersibuk kedua di dunia pada 2005 menurut tonase pengapalan yang ditangani, yaitu sebesar 1,15 miliar ton kasar, dan menurut lalu lintas kontainer, yaitu sebanyak 23,2 juta satuan dua puluh kaki (TEU). Pelabuhan Singapura juga merupakan yang tersibuk kedua di dunia menurut tonase kargo, setelah Shanghai dengan 423 juta ton. Selain itu, Singapura merupakan pelabuhan tersibuk pertama di dunia menurut lalu lintas lintas pengapalan dan pusat pengisian bahan bakar kapal terbesar di dunia.",269.0,307.0
1971QdtwinuI-Pt-gRGhMumc2254,Siapa nama PM Britania diartikel itu?,Benjamin Disraeli,SPAN,C,"Sebagai imbalan atas bantuan Perdana Menteri Britania Raya Benjamin Disraeli dalam pengembalian teritori Utsmaniyah di Semenanjung Balkan saat Kongres Berlin, Britania Raya mendapatkan hak pemerintahan di Siprus pada tahun 1878. Britania kemudian mengirimkan tentaranya ke Mesir pada tahun 1882 untuk membantu pemerintah Utsmaniyah meredam Pemberontakan Urabi. Britania pun memegang kendali penuh di Siprus dan Mesir.",59.0,76.0
2497wmCVXc__4_q7aCFHvax81788,Pemberontakan apakah yang terjadi pada februari 1958 ?,upaya kudeta yang dilakukan oleh kekuatan pro-AS antara militer dan politik sayap kanan,SPAN,C,"Pada Februari 1958 sebuah upaya kudeta yang dilakukan oleh kekuatan pro-AS antara militer dan politik sayap kanan. Para pemberontak, yang berbasis di Sumatra dan Sulawesi, memproklamasikan Pemerintah Revolusioner Republik Indonesia pada tanggal 15 Februari. Pemerintah Revolusioner yang terbentuk ini segera mulai menangkap ribuan anggota PKI di daerah di bawah kendali mereka. PKI mendukung upaya Soekarno untuk memadamkan pemberontakan, termasuk pemberlakuan hukum darurat militer. Pemberontakan itu akhirnya dikalahkan.",26.0,113.0
2367wI6YJctGx_TrLePW0zFT3716,Dimanakah tempat Nabi Muhammad menyendiri?,Gua Hira,SPAN,A,"Muhammad dilahirkan di tengah-tengah masyarakat terbelakang yang senang dengan kekerasan dan pertempuran dan menjelang usianya yang ke-40, ia sering menyendiri ke Gua Hira sebuah gua bukit sekitar 6 km sebelah timur kota Mekkah, yang kemudian dikenali sebagai Jabal An Nur . Ia bisa berhari-hari bertafakur (merenung) dan mencari ketenangan dan sikapnya itu dianggap sangat bertentangan dengan kebudayaan Arab pada zaman tersebut yang senang bergerombol. Dari sini, ia sering berpikir dengan mendalam, dan memohon kepada Allah supaya memusnahkan kekafiran dan kebodohan.",163.0,171.0
