id,question,answer,category,classification,context,span_start,span_end
2727bEO69UF_-G1jUOIEpXYj891,Mengapa tentara perancis yang kelelahan berada di ujung perpecahan?,"Serangan Jerman yang terus-menerus di Verdun sepanjang 1916, ditambah Somme (Juli dan Agustus 1916),",SPAN,C,"Serangan Jerman yang terus-menerus di Verdun sepanjang 1916, ditambah Somme (Juli dan Agustus 1916), membawa pasukan Prancis yang lelah di ambang perpecahan. Upaya sia-sia dalam serangan frontal memakan banyak korban bagi Britania dan poilu Prancis dan mendorong terjadinya mutini besar-besaran tahun 1917, setelah Serangan Nivelle (April dan Mei 1917) yang gagal.",0.0,100.0
858nySH6AfeIgauM40DaAIr2725,Dimanakah biasanya Pelajar Jepang berdoa untuk memohon kelulusan ujian ?,kuil Shinto,SPAN,B,"Taoisme dan Konfusianisme dari Tiongkok juga memengaruhi kepercayaan dan tradisi Jepang. Agama di Jepang cenderung bersifat sinkretisme dengan hasil berupa berbagai macam tradisi, seperti orang tua membawa anak-anak ke upacara Shinto, pelajar berdoa di kuil Shinto meminta lulus ujian, pernikahan ala Barat di kapel atau gereja Kristen, sementara pemakaman diurus oleh kuil Buddha. Penduduk beragama Kristen hanya minoritas sejumlah (2.595.397 juta atau 2,04%). Kebanyakan orang Jepang mengambil sikap tidak peduli terhadap agama dan melihat agama sebagai budaya dan tradisi. Bila ditanya mengenai agama, mereka akan mengatakan bahwa mereka beragama Buddha hanya karena nenek moyang mereka menganut salah satu sekte agama Buddha. Selain itu, di Jepang sejak pertengahan abad ke-19 bermunculan berbagai sekte agama baru (Shinshūkyō) seperti Tenrikyo dan Aum Shinrikyo (atau Aleph).",253.0,264.0
685-r-l6EtOMeFTYAMUFp2R2913,apa yang menjadi masalah pada lambang garuda oleh partai masyumi?,tangan dan bahu manusia yang memegang perisai dan dianggap terlalu bersifat mitologis,SPAN,C,"Setelah rancangan terpilih, dialog intensif antara perancang (Sultan Hamid II), Presiden RIS Soekarno dan Perdana Menteri Mohammad Hatta, terus dilakukan untuk keperluan penyempurnaan rancangan itu. Mereka bertiga sepakat mengganti pita yang dicengkeram Garuda, yang semula adalah pita merah putih menjadi pita putih dengan menambahkan semboyan Bhineka Tunggal Ika. Tanggal 8 Februari 1950, rancangan lambang negara yang dibuat Menteri Negara RIS, Sultan Hamid II diajukan kepada Presiden Soekarno. Rancangan lambang negara tersebut mendapat masukan dari Partai Masyumi untuk dipertimbangkan kembali, karena adanya keberatan terhadap gambar burung Garuda dengan tangan dan bahu manusia yang memegang perisai dan dianggap terlalu bersifat mitologis.",662.0,747.0
2383_zZGxCRJzjykFJNk3Fql3681,Mengapa Al-Qur'an dianggap sebagai mukjizat?,karena Al-Quran dianggap memiliki tatanan sastra Arab tingkat tertinggi,SPAN,C,"Umat Muslim meyakini bahwa mukjizat terbesar Muhammad adalah kitab suci umat Islam yaitu Al-Qur’an. Hal ini disebabkan karena masa itu kebudayaan bangsa Arab yang sedang maju adalah dalam bidang ilmu sastra, khususnya bahasa dan syair. Dikatakan sebagai mukjizat karena Al-Quran dianggap memiliki tatanan sastra Arab tingkat tertinggi yang disampaikan oleh seorang buta huruf, dan setiap mukjizat yang dibawa oleh para rasul selalu menandingi arah gejala (tren) yang sedang ramai. Kemudian Al-Qur’an juga mengubah total segi kehidupan bangsa Arab dengan membawa banyak peraturan keras untuk menegakkan dasar-dasar nilai budaya baru, yang sebelumnya moral dan perilaku mereka sangatlah rusak, seperti menyembah berhala, berjudi, merampok, membunuh anak-anak karena takut akan kemiskinan dan kelaparan, minum-minuman keras, saling berperang antarsuku dan lain-lain.",263.0,334.0
24874ZExUiMVxjjNDRJVHXGS1814,Apakah partai komunis pertama di asis yang menjadi bagian dari komunis internasional ?,Pada Kongres ISDV di Sem,SPAN,C,"Pada Kongres ISDV di Semarang (Mei 1920), nama organisasi ini diubah menjadi Perserikatan Komunis di Hindia (PKH). Semaun adalah ketua partai dan Darsono menjabat sebagai wakil ketua. Sekretaris, bendahara, dan tiga dari lima anggota komite adalah orang Belanda. PKH adalah partai komunis Asia pertama yang menjadi bagian dari Komunis Internasional. Henk Sneevliet mewakili partai pada kongres kedua Komunis Internasional 1921.",0.0,29.0
2468bI5nQWQ8Og-_9QlLKU8v1859,Kapankah sidang kedua BPUPKI ?,10-17 Juli 1945,SPAN,B,"Pengesahan UUD 1945 dikukuhkan oleh Komite Nasional Indonesia Pusat (KNIP) yang bersidang pada tanggal 29 Agustus 1945. Naskah rancangan UUD 1945 Indonesia disusun pada masa Sidang Kedua Badan Penyelidik Usaha Persiapan Kemerdekaan (BPUPKI). Nama Badan ini tanpa kata Indonesia karena hanya diperuntukkan untuk tanah Jawa saja. Di Sumatra ada BPUPKI untuk Sumatra. Masa Sidang Kedua tanggal 10-17 Juli 1945. Tanggal 18 Agustus 1945, PPKI mengesahkan UUD 1945 sebagai Undang-Undang Dasar Republik Indonesia.",391.0,406.0
19734HA-piKOQCj9cOheHeMR2250,Apa yang membuat resmi perpecahan Kesultanan Utsmaniyah?,Perjanjian Sèvres,SPAN,B,"Pemberontakan Arab yang dimulai tahun 1916 berbalik melawan Utsmaniyah di front Timur Tengah. Utsmaniyah sempat unggul di Timur Tengah selama dua tahun pertama perang. Gencatan Senjata Mudros yang ditandatangani pada 30 Oktober 1918 mengakhiri peperangan di teater Timur Tengah, diikuti pendudukan Konstantinopel dan pemecahan Kesultanan Utsmaniyah. Dengan Perjanjian Sèvres, pemecahan Kesultanan Utsmaniyah menjadi resmi. Pada kuartal terakhir abad ke-19 dan awal abad ke-20, sekitar 7–9 juta pengungsi Muslim Turki dari wilayah Kaukasus, Krimea, Balkan, dan pulau-pulau Mediterania pindah ke Anatolia dan Trakia Timur.",357.0,374.0
942YwxEcLEOCAotnSzvxJj-575,Siapa pihak yang menyiarkan upacara peringatan kemerdekaan?,seluruh stasiun televisi nasional Indonesia,SPAN,C,"Peringatan detik-detik Proklamasi di Istana Merdeka dipimpin oleh Presiden RI selaku Inspektur Upacara. Upacara dimulai sekitar pukul 10.00 WIB untuk memperingati awal upacara Proklamasi tahun 1945. Seremoni peringatan biasanya disiarkan secara langsung oleh seluruh stasiun televisi nasional Indonesia. Acara-acara pada pagi hari termasuk: penembakan meriam dan sirene, pengibaran bendera Sang Saka Merah Putih (Bendera Indonesia), pembacaan naskah Proklamasi, dan lain sebagainya. Pada sore hari sekira pukul 17.00 terdapat acara penurunan bendera Sang Saka Merah Putih.",259.0,302.0
2026yIVtrJbiaYcqiJLKF7l92162,hal hal apa yang menarik Pangeran Diponegoro?,masalah-masalah keagamaan,SPAN,C,"Pangeran Diponegoro dikenal sebagai pribadi yang cerdas, banyak membaca, dan ahli di bidang hukum Islam-Jawa. Dia juga lebih tertarik pada masalah-masalah keagamaan ketimbang masalah pemerintahan keraton dan membaur dengan rakyat. Sang Pangeran juga lebih memilih tinggal di Tegalrejo, berdekatan dengan tempat tinggal eyang buyut putrinya, yakni Gusti Kangjeng Ratu Tegalrejo, permaisuri dari Sultan Hamengkubuwana I, daripada tinggal di keraton.",139.0,164.0
2180GzU3fBZQ6NFjdA3mnHhk4143,Berapa jumlah pasukan tentara Gusti Pati?,200.000 orang,SPAN,C,"Catatan Tome Pires tahun 1513 menyebutkan pasukan tentara Gusti Pati, wakil raja Batara Brawijaya, berjumlah 200.000 orang, 2.000 diantaranya adalah prajurit berkuda dan 4.000 adalah musketir. Duarte Barbosa sekitar tahun 1514 mengatakan bahwa penduduk Jawa sangat ahli dalam membuat artileri dan merupakan penembak artileri yang baik. Mereka membuat banyak meriam 1 pon (cetbang atau rentaka), senapan lontak panjang, spingarde (arquebus), schioppi (meriam tangan), api Yunani, gun (bedil besar atau meriam), dan senjata api atau kembang api lainnya. Setiap tempat disana dianggap sangat baik dalam mencetak/mengecor artileri, dan juga dalam ilmu penggunaanya.",109.0,122.0
1942fMXkD48PYS9_snttkRcW2317,Setelah tahun berapa Utsmaniyah melintasi Eropa?,1354,SPAN,B,"Kesultanan Utsmaniyah, nama resmi Daulat/Negara Agung Utsmaniyah kadang disebut Kesultanan Turki, Kekaisaran Utsmaniyah atau Turki Utsmani adalah kekaisaran lintas benua yang didirikan oleh suku-suku Turki di bawah pimpinan Osman Bey di barat laut Anatolia pada tahun 1299. Setelah 1354, Utsmaniyah melintasi Eropa dan memulai penaklukkan Balkan, mengubah negara Utsmaniyah yang hanya berupa kadipaten kecil menjadi negara lintas benua. Utsmani mengakhiri riwayat Kekaisaran Romawi Timur seiring penaklukan Konstantinopel oleh Mehmed II tahun 1453.",282.0,286.0
2629-52k9W9kCEdUZtJCllTb2338,Carles berasal dari etnis apa?,Catalan,SPAN,A,"Carles Puigdemont i Casamajó (lahir 29 December 1962) adalah tokoh politik Spanyol yang berasal dari etnis Catalan yang kini menjabat sebagai Presiden dari wilayah komunitas Catalunya. Sejak deklarasi kemerdekaan Catalunya pada 27 Oktober 2017, statusnya diperselisihkan. Menurut pemerintah Republik Catalunya, ia adalah presiden dan kepala negara, tetapi menurut Spanyol yang tidak mengakui kemerdekaan Catalunya, statusnya diberhentikan pemerintah pusat sejak 28 Oktober.",107.0,114.0
2110ziYcZhTz_BC1MPXgUtC31479,Dimanakah Sudirman ditugaskan setelah pelatihan PETA ?,di batalion Kroya,SPAN,C,"Pada awal 1944, setelah menjabat selama satu tahun sebagai perwakilan di dewan karesidenan yang dijalankan oleh Jepang (Syu Sangikai), Soedirman diminta untuk bergabung dengan tentara Pembela Tanah Air (PETA). Jepang sendiri mendirikan PETA pada Oktober 1943 untuk membantu menghalau invasi Sekutu, dan berfokus dalam merekrut para pemuda yang belum terkontaminasi oleh pemerintah Belanda. Meskipun sempat ragu-ragu, terutama karena cedera lutut yang dialaminya ketika masih remaja, Soedirman akhirnya setuju untuk memulai pelatihan di Bogor, Jawa Barat. Sehubungan dengan posisinya di masyarakat, Soedirman dijadikan sebagai komandan (daidanco) dan dilatih bersama orang lain dengan pangkat yang sama. Di Bogor, ia dilatih oleh para perwira dan tentara Jepang, para taruna dipersenjatai dengan peralatan yang disita dari Belanda. Setelah empat bulan pelatihan, Soedirman ditempatkan di batalion Kroya, Banyumas, Jawa Tengah, tidak jauh dari Cilacap.",884.0,901.0
731bdFMw_WBEsLLGgw0OqIo2798,Apa nama kabinet ketika Soeharto menjadi presiden ketujuh kalinya?,Kabinet Pembangunan VII,SPAN,C,"Menghadapi tuntutan untuk mundur, pada 1 Mei 1998, Soeharto menyatakan bahwa reformasi akan dipersiapkan mulai tahun 2003. Ketika di Mesir pada 13 Mei 1998, Presiden Soeharto menyatakan bersedia mundur kalau memang rakyat menghendaki dan tidak akan mempertahankan kedudukannya dengan kekuatan senjata. Sebelas menteri bidang ekonomi dan industri (ekuin) Kabinet Pembangunan VII mengundurkan diri (20 Mei 1998). Krisis moneter dan ekonomi benar-benar menggerogoti sistem kepemimpinannya. Dampaknya, Soeharto tidak bisa bertahan di pucuk kepemimpinan negeri.",354.0,377.0
1450f9K9T1lv3UmdhS-rbS-p2113,Apa nama masjid terbesar di Indonesia?,Masjid Istiqlal,SPAN,A,"Berbagai tempat peribadatan agama-agama dunia dapat dijumpai di Jakarta. Masjid dan mushala, sebagai rumah ibadah umat Islam, tersebar di seluruh penjuru kota, bahkan hampir di setiap lingkungan. Masjid terbesar adalah masjid nasional, Masjid Istiqlal, yang terletak di Gambir. Sejumlah masjid penting lain adalah Masjid Agung Al-Azhar di Kebayoran Baru, Masjid At Tin di Taman Mini, dan Masjid Sunda Kelapa di Menteng. Pada tahun 2017, Pemerintah Provinsi DKI Jakarta membuka Masjid Raya KH Hasyim Asy ari di daerah Kalideres yang dioperasikan oleh Pemprov.",236.0,251.0
737t5Q6W-ejkvhnx8fhmjhP2784,Kenapa Sumitro ditarik dari jabatannya?,karena dianggap potensial mengancam,SPAN,B,Sepak terjang Ali Murtopo dengan badan inteligennya mulai mengancam Soeharto. Persaingan antara Ali Moertopo dan Sumitro dipergunakan untuk menyingkirkan Ali. Namun Sumitro pun segera ditarik dari jabatannya dan kendali Kopkamtib dipegang langsung oleh Soeharto karena dianggap potensial mengancam. Beberapa bulan setelah peristiwa Malari sebanyak 12 surat kabar ditutup dan ratusan rakyat Indonesia termasuk mahasiswa ditangkap dan dipenjarakan.,262.0,297.0
2421aPJOo5UynG4APVgasKa53613,Mengapa Soekarno mendiamkan aktivitas pergerakan PKI?,karena ia masih ingin meminjam kekuatan PKI untuk konfrontasi yang sedang berlangsung,SPAN,C,"Pada saat PKI memperoleh angin segar, justru para penentangnyalah yang menghadapi keadaan yang buruk; mereka melihat posisi PKI yang semakin menguat sebagai suatu ancaman, ditambah hubungan internasional PKI dengan Partai Komunis sedunia, khususnya dengan adanya poros Jakarta-Beijing-Moskow-Pyongyang-Phnom Penh. Soekarno juga mengetahui hal ini, namun ia memutuskan untuk mendiamkannya karena ia masih ingin meminjam kekuatan PKI untuk konfrontasi yang sedang berlangsung, karena posisi Indonesia yang melemah di lingkungan internasional sejak keluarnya Indonesia dari PBB (7 Januari 1965).",388.0,473.0
1342n57h5KFhZrmo2TPiuwv5845,Apa itu Jasmev?,"Jokowi Ahok Social Media Volunteer,",SPAN,C,"Salah satu kekuatan Jokowi dalam berkampanye adalah penggunaan media sosial. Selama kampanye pilkada Jakarta, ia meluncurkan Jasmev atau Jokowi Ahok Social Media Volunteer, yang merupakan jaringan antar kelompok sukarelawan tanpa bayaran. Selain itu, Jokowi juga membentuk media center dan mampu memanfaatkan Youtube sebagai wadah kampanye baru. Pihak Fauzi Bowo sendiri mengakui keunggulan Jokowi di kanal ini.",137.0,172.0
573-_AYG-xxnzzEd1LZiGf8191,Gunung apakah yang meletus pada 1815 dan termasuk letusan gunung terbesar dalam sejarah?,Tambora,SPAN,A,Sebuah letusan supervulkan pada sekitar 77.000 SM yang membentuk Danau Toba dipercaya mengakibatkan musim dingin vulkanik dan penurunan suhu dunia selama bertahun-tahun. Letusan Tambora pada tahun 1815 dan letusan Krakatau pada 1883 juga termasuk letusan gunung terbesar yang tercatat sepanjang sejarah. Gempa bumi berdorongan besar yang berdampak ke Indonesia dan terjadi belum lama ini adalah gempa bumi dan tsunami Samudra Hindia 2004.,178.0,185.0
972xR4_uxpnlIN8NrBztoj1483,Mengapa Soekarno bisa selamat dari serangan granat di Makassar?,"Granat itu meleset, jatuh mengenai mobil lain",SPAN,C,"Pada 7 Januari 1962, Presiden Soekarno tengah berada di Makassar. Malam itu, ia akan menghadiri acara di Gedung Olahraga Mattoangin. Ketika itulah, saat melewati jalan Cendrawasih, seseorang melemparkan granat. Granat itu meleset, jatuh mengenai mobil lain. Soekarno selamat. Pelakunya Serma Marcus Latuperissa dan Ida Bagus Surya Tenaya divonis hukuman mati.",211.0,256.0
1176w-tnctiph48cguCP6TLh3228,Di manakah kedua pusat propaganda tersebut?,Kufah dan Khurasan,SPAN,B,"Pusat propaganda ada di dua tempat, yaitu Kufah dan Khurasan. Kufah terhitung negeri baru di wilayah Irak, dan Irak pada masa itu termasuk dalam daerah Persia. Khurasan pun termasuk dalam daerah Persia. Keduanya menjadi pusat perkumpulan rahasia itu sebab Bani Umayah sendiri kuat kedudukannya di kalangan bangsa Arab, sedangkan daulah yang akan berdiri ini hendak berpusat pada Persia, bukan ke Arab. Di kedua negeri itu, banyak orang yang merasa kurang senang jika khalifah tidak dipegang oleh Bani Hasyim, padahal merekalah yang dekat hubungannya dengan Rasul.",42.0,60.0
2020ubB0JZzHv_29zd0WpIjn2174,Musik classic Utsmaniyah kebanyakan berasar dari campuran mana saja?,"gabungan musik Bizantium, musik Armenia, musik Arab, dan musik Persia",SPAN,C,"Musik klasik Utsmaniyah adalah bagian penting dari pendidikan kaum elit Utsmaniyah. Sejumlah sultan Utsmaniyah adalah musisi dan komponis besar, seperti Selim III yang komposisinya masih dimainkan sampai sekarang. Musik klasik Utsmaniyah sebagian besar berasal dari gabungan musik Bizantium, musik Armenia, musik Arab, dan musik Persia. Dari komposisinya, musik Utsmaniyah memanfaatkan satuan ritme bernama usul, agak mirip dengan meter di musik Barat, dan satuan melodi bernama makam, mirip-mirip dengan mode musik Barat.",266.0,335.0
1443Nxfx0xTNPIR7XHCONrlL2124,Kereta monorel yang dibiayai swasta melayani jalur mana?,Semanggi - Roxy,SPAN,B,"Pemerintah Provinsi DKI Jakarta telah memulai pembangunan kereta bawah tanah (subway) atau disebut juga dengan MRT Jakarta pada Tahun 2013. Subway jalur Lebak Bulus hingga Bundaran Hotel Indonesia sepanjang 15 km ditargetkan beroperasi pada 2019. Jalur kereta monorel juga sedang dipersiapkan melayani jalur Semanggi - Roxy yang dibiayai swasta dan jalur Kuningan - Cawang - Bekasi - Bandara Soekarno Hatta yang dibiayai pemerintah pusat. Untuk lintasan kereta api, pemerintah pusat sedang menyiapkan double track pada jalur lintasan kereta api Manggarai Cikarang. Selain itu juga, saat ini sudah dibangun jalur kereta api dari Manggarai menuju Bandara Soekarno-Hatta di Cengkareng. Jalur ini sudah siap dioperasikan dan dibuka untuk umum.",308.0,323.0
1359ZuJdS_tCrQFa5IcePruQ794,"Menurut menteri luar negeri belanda, apa akibat dari ekspansi komunis di Indonesia?",hambatan utama bagi kekuatan barat untuk memperoleh sumber daya,SPAN,B,"Hatta berulang kali menolak Perjanjian Konsuler karena cenderung mencari bantuan kepada kekuasaan Amerika Serikat. Pada 21 Juli, Soekarno, Hatta, Menteri Dalam Negeri, Menteri Penerangan, dan perwakilan AS mengadakan pertemuan di sebuah hotel di Sarangan, Madiun. Belanda dan AS memiliki tujuan yang sama yaitu menguasai sumber daya alam. Pada 17 September, Menteri Luar Negeri Belanda menyatakan bahwa ekspansi komunis di Indonesia merupakan hambatan utama bagi kekuatan barat untuk memperoleh sumber daya. Belanda ingin AS percaya bahwa Indonesia adalah benteng komunis. AS memutuskan untuk memasukkan Hatta dan asosiasinya dalam satu front anti-komunis internasional yang akan didirikan di Asia Timur dan Tenggara untuk menantang Uni Soviet. Upaya Belanda untuk mengembalikan kekuasaannya atas Indonesia, dengan membawa para pemimpin Indonesia dan perwakilan AS ke dalam konflik gagal.",443.0,506.0
2161ve-pKOVFfnwct9-ZGtow4196,Mengapa pasukan mongol terpaksa menarik mundur pasukannya?,Raden Wijaya berbalik menyerang sekutu Mongolnya,SPAN,C,"Ketika itu, Jayakatwang, adipati Kediri, sudah menggulingkan dan membunuh Kertanegara. Atas saran Aria Wiraraja, Jayakatwang memberikan pengampunan kepada Raden Wijaya, menantu Kertanegara, yang datang menyerahkan diri. Kemudian, Wiraraja mengirim utusan ke Daha, yang membawa surat berisi pernyataan, Raden Wijaya menyerah dan ingin mengabdi kepada Jayakatwang. Jawaban dari surat di atas disambut dengan senang hati. Raden Wijaya kemudian diberi hutan Tarik. Ia membuka hutan itu dan membangun desa baru. Desa itu dinamai Majapahit , yang namanya diambil dari buah maja, dan rasa pahit dari buah tersebut. Ketika pasukan Mongol tiba, Wijaya bersekutu dengan pasukan Mongol untuk bertempur melawan Jayakatwang. Setelah berhasil menjatuhkan Jayakatwang, Raden Wijaya berbalik menyerang sekutu Mongolnya sehingga memaksa mereka menarik pulang kembali pasukannya secara kalang-kabut karena mereka berada di negeri asing. Saat itu juga merupakan kesempatan terakhir mereka untuk menangkap angin muson agar dapat pulang, atau mereka terpaksa harus menunggu enam bulan lagi di pulau yang asing.",754.0,802.0
1163WM0PVD9qbxkmDaQOIW7Y3265,Apa yang membuat keluaga besar Habibie di Gorontalo terkenal? ,"gemar beternak sapi, memiliki kuda dalam jumlah yang banyak, serta memiliki perkebunan kopi.",SPAN,C,"Marga Habibie dicatat secara historis berasal dari wilayah Kabila, sebuah daerah di Kabupaten Bone Bolango, Provinsi Gorontalo. Dari silsilah keluarga, kakek dari B.J. Habibie merupakan seorang pemuka agama, anggota majelis peradilan agama, serta salah satu pemangku adat Gorontalo yang tersohor pada saat itu. Keluarga besar Habibie di Gorontalo terkenal gemar beternak sapi, memiliki kuda dalam jumlah yang banyak, serta memiliki perkebunan kopi.",356.0,448.0
1415xOKyGuKnDwYbWfqm8DyH643,Di mana Kartini menuliskan keinginan untuk belajar ke eropa?,dalam surat-suratnya,SPAN,A,"Keinginan Kartini untuk melanjutkan studi, terutama ke Eropa, memang terungkap dalam surat-suratnya. Beberapa sahabat penanya mendukung dan berupaya mewujudkan keinginan Kartini tersebut. Ketika akhirnya Kartini membatalkan keinginan yang hampir terwujud tersebut, terungkap adanya kekecewaan dari sahabat-sahabat penanya. Niat dan rencana untuk belajar ke Belanda tersebut akhirnya beralih ke Betawi saja setelah dinasihati oleh Nyonya Abendanon bahwa itulah yang terbaik bagi Kartini dan adiknya Rukmini.",79.0,99.0
539g1HipZa4q8coORPOMHwj293,Tujuan apa yang ingin dicapai pada Gerakan 30 September?,mengubah unsur Pancasila menjadi ideologi komunis,SPAN,C,"Pada tanggal 30 September 1965, terjadi suatu peristiwa yang dinamakan Gerakan 30 September (G30S). Insiden ini sendiri masih menjadi perdebatan di tengah lingkungan akademisi mengenai siapa penggiatnya dan apa motif di belakangnya. Akan tetapi, otoritas militer dan kelompok keagamaan terbesar saat itu menyebarkan kabar bahwa insiden tersebut merupakan usaha PKI mengubah unsur Pancasila menjadi ideologi komunis, untuk membubarkan Partai Komunis Indonesia, dan membenarkan peristiwa Pembantaian di Indonesia 1965-1966.",365.0,414.0
22165cE4SIrSj4XGK-I-cUmM4057,Apa keinginan Jokowi ketika memasuki dunia politik?,menerapkan kepemimpinan manusiawi dan mewujudkan kota yang bersahabat,SPAN,B,"Usaha ini membawanya bertemu Micl Romaknan, yang akhirnya memberinya panggilan yang populer hingga kini, Jokowi . Dengan kejujuran dan kerja kerasnya, ia mendapat kepercayaan dan bisa berkeliling Eropa yang membuka matanya. Pengaturan kota yang baik di Eropa menjadi inspirasinya untuk diterapkan di Solo dan menginspirasinya untuk memasuki dunia politik. Ia ingin menerapkan kepemimpinan manusiawi dan mewujudkan kota yang bersahabat untuk penghuninya yaitu daerah Surakarta.",365.0,434.0
907CG6Y0hTOIf2iMApGkPO72604,Siapakah Wakil Perdana Menteri II Indonesia pada tahun 1966 ?,Dr. Johannes Leimena,SPAN,B,"Kelahiran Supersemar terjadi dalam serangkaian peristiwa pada tanggal 11 Maret 1966. Saat itu, Sidang Kabinet Dwikora yang disempurnakan yang dipimpin oleh Presiden Soekarno sedang berlangsung. Di tengah-tengah acara, ajudan presiden melaporkan bahwa di sekitar istana terdapat pasukan yang tidak dikenal. Untuk menghindari hal-hal yang tidak diinginkan, Presiden Soekarno menyerahkan pimpinan sidang kepada Wakil Perdana Menteri (Waperdam) II Dr. Johannes Leimena dan berangkat menuju Istana Bogor, didampingi oleh Waperdam I Dr Subandrio, dan Waperdam III Chaerul Saleh. Leimena sendiri menyusul presiden segera setelah sidang berakhir.",444.0,464.0
20865AJD7uSijZkNu3lQlJ481546,Apakah gagasan dari kearifan lokal Indonesia pada pembangunan candi Borobudur ?,punden berundak atau piramida bertingkat,SPAN,C,"Borobudur merupakan mahakarya seni rupa Buddha Indonesia, sebagai contoh puncak pencapaian keselarasan teknik arsitektur dan estetika seni rupa Buddha di Jawa. Bangunan ini diilhami gagasan dharma dari India, antara lain stupa, dan mandala, tetapi dipercaya juga merupakan kelanjutan unsur lokal; struktur megalitik punden berundak atau piramida bertingkat yang ditemukan dari periode prasejarah Indonesia. Sebagai perpaduan antara pemujaan leluhur asli Indonesia dan perjuangan mencapai Nirwana dalam ajaran Buddha.",316.0,356.0
27282z0c8x28uAuDYrTlxOP-889,Apa tujuan Britania menyingkirkan ranjau di perairan internasional?,"untuk mencegah kapal apapun memasuki seluruh wilayah samudra, sehingga membahayakan kapal yang netral sekalipun",SPAN,C,"Sesaat setelah pecahnya pertempuran, Britania memulai blokade laut Jerman. Strategi ini terbukti efektif, memutuskan suplai militer dan sipil, meski blokade ini melanggar hukum internasional yang diatur oleh beberapa perjanjian internasional selama dua abad terakhir. Britania membuang ranjau di perairan internasional untuk mencegah kapal apapun memasuki seluruh wilayah samudra, sehingga membahayakan kapal yang netral sekalipun. Karena ada sedikit tanggapan terhadap taktik ni, Jerman mengharapkan taktik yang sama terhadap peperangan kapal selamnya yang tidak terhambat.",319.0,430.0
2979WuXci60uJEdQnVCd4Xjn3913,Kapan Jerman berhasil mencaplok Paris?,1940,SPAN,C,"Sepanjang periode ini, Amerika Serikat yang netral melakukan sejumlah hal untuk membantu Tiongkok dan Sekutu Baratnya. Pada bulan November 1939, Undang-Undang Netralitas diamendemen untuk memungkinkan pembelian beli dan angkut oleh Sekutu. Tahun 1940, setelah pencaplokan Paris oleh Jerman, ukuran Angkatan Laut Amerika Serikat meningkat pesat dan, setelah serbuan Jepang ke Indochina, Amerika Serikat memberlakukan embargo besi, baja, dan barang-barang mekanik terhadap Jepang. Pada bulan September, Amerika Serikat menyetujui penukaran kapal penghancur AS dengan pangkalan Britania Raya. Tetap saja, mayoritas rakyat Amerika Serikat menentang intervensi militer langsung apapun terhadap konflik ini sampai tahun 1941.",246.0,250.0
1372T0eDMjnAIUtMFQHcIZWS757,Di mana daratan yang menjadi awal kerajaan di asia tenggara?,"Myanmar, Kamboja, dan Vietnam",SPAN,B,"Dengan ditemukannya Homo floresiensis di Pulau Flores pada 2003 menandakan bahwa daerah kepulauan Asia Tenggara ini paling tidak telah ditinggali oleh manusia sejak 18.000 tahun lalu, dengan perkiraan terjauh sampai 94.000 tahun yang lalu. Sejarah Asia Tenggara sebelum zaman kerajaan tidak diketahui banyak. Beberapa kerajaan berawal di daratannya, yang sekarang Myanmar, Kamboja, dan Vietnam.",364.0,393.0
16200K9t6uefE0HN9Xb3n6aS1179,Apakah dampak dari reklamasi yang dilakukan singapura ?,kadang mengharuskan beberapa pulau kecil digabungkan melalui reklamasi tanah untuk membentuk pulau-pulau besar dan berguna,SPAN,C,"Singapura memiliki banyak proyek reklamasi tanah dengan tanah diperoleh dari bukit, dasar laut, dan negara tetangga. Hasilnya, daratan Singapura meluas dari pada 1960-an menjadi pada hari ini, dan akan meluas lagi hingga pada 2030. Proyek ini kadang mengharuskan beberapa pulau kecil digabungkan melalui reklamasi tanah untuk membentuk pulau-pulau besar dan berguna, contohnya Pulau Jurong.",243.0,365.0
2729ECSyBaYVZZbDBNyaHu4J886,Mengapa pertempuran Jutland menemui jalan buntu?,"karena Jerman, yang kalah jumlah dengan armada Britania, berhasil kabur dan mengakibatkan kerusakan lebih banyak bagi armada Britania daripada yang mereka terima",SPAN,C,"Pertempuran Jutland (Jerman: Skagerrakschlacht , atau Pertempuran Skagerrak) 1916 berubah menjadi pertempuran laut terbesar dalam perang ini, satu-satunya pertempuran kapal perang berskala besar dalam Perang Dunia I, dan salah satu yang terbesar dalam sejarah. Pertempuran ini terjadi pada tanggal 31 Mei – 1 Juni 1916 di Laut Utara lepas pantai Jutland. Armada Laut Lepas Kaiserliche Marine, dipimpin Wakil Laksamana Reinhard Scheer, berperang melawan Armada Besar Angkatan Laut Kerajaan, dipimpin Laksamana Sir John Jellicoe. Pertempuran ini buntu, karena Jerman, yang kalah jumlah dengan armada Britania, berhasil kabur dan mengakibatkan kerusakan lebih banyak bagi armada Britania daripada yang mereka terima. Secara strategis, Britania menguasai lautan, dan sebagian besar armada permukaan Jerman masih tertahan di pelabuhan selama perang berlangsung.",551.0,712.0
