id,question,answer,category,classification,context,span_start,span_end
303107UoTeL4eaT8LTnwXqyK3796,Apa yang digunakan Italia untuk menaklukkan Abisinia?,gas mustar,SPAN,B,"Pasukan Poros memakai senjata biologis dan kimia dalam jumlah terbatas. Italia memakai gas mustar saat menaklukkan Abisinia, sementara Angkatan Darat Kekaisaran Jepang memakai berbagai macam senjata saat menyerbu dan menduduki Tiongkok (lihat Unit 731) dan pada konflik awal melawan Soviet. Baik Jerman dan Jepang menguji senjata-senjata tersebut terhadap warga sipil serta tahanan perang.",87.0,97.0
1551V9DltVWBD9ZXJKTbK0dJ1362,Apakah yang dilakukan Hatta di Digul selain bercocok tanam ?,membuat kursus kepada para tahanan,SPAN,B,"Di Digul, selain bercocok tanam, ia juga membuat kursus kepada para tahanan. Di antara tahanan tersebut, ada beberapa orang yang ibadah shalat dan puasanya teratur; baik dari Minangkabau maupun Banten. Tapi, mereka ditangkap karena -pada umumnya- terlibat pemberontakan komunis. Pada masa itu, ia menulis surat untuk iparnya untuk dikirimi alat-alat pertukangan seperti paku dan gergaji. Selain itu, dia juga menceritakan nasib orang-orang buangan dalam surat itu. Kemudian, ipar Hatta mengirim surat itu ke koran Pemandangan di Jakarta dan segera surat itu dimuat. Surat itu dibaca menteri jajahan pada saat itu, Colijn. Colijn mengecam pemerintah dan segera mengirim residen Ambon untuk menemui Hatta di Digul. Maka uang diberikan untuknya, Hatta menolak dan ia juga meminta supaya kalau mau ditambah, diberikan juga kepada pemimpin lain yang hidup dalam pembuangan.",41.0,75.0
2077VquGxxOX89cyl9gmMgHT1569,Apakah langkah pertama yang diajukan komisi untuk rencana pelestarian Borobudur ?,"bahaya yang mendesak harus segera diatasi dengan mengatur kembali sudut-sudut bangunan, memindahkan batu yang membahayakan batu lain di sebelahnya, memperkuat pagar langkan pertama, dan memugar beberapa relung, gerbang, stupa dan stupa utama",SPAN,C,"Pada 1902, komisi ini mengajukan proposal tiga langkah rencana pelestarian Borobudur kepada pemerintah. Pertama, bahaya yang mendesak harus segera diatasi dengan mengatur kembali sudut-sudut bangunan, memindahkan batu yang membahayakan batu lain di sebelahnya, memperkuat pagar langkan pertama, dan memugar beberapa relung, gerbang, stupa dan stupa utama. Kedua, memagari halaman candi, memelihara dan memperbaiki sistem drainase dengan memperbaiki lantai dan pancuran. Ketiga, semua batuan lepas dan longgar harus dipindahkan, monumen ini dibersihkan hingga pagar langkan pertama, batu yang rusak dipindahkan dan stupa utama dipugar. Total biaya yang diperlukan pada saat itu ditaksir sekitar 48.800 Gulden.",113.0,354.0
2683ZWKumnsegnDtGeIxL8lV1013,Apa efek dari pemberlakukan sistem matrikulasi bagi siswa yang telah menamatkan program koleh matrikulasi?,dapat mendaftar di universitas lokal,SPAN,C,"Sebelum perkenalan sistem matrikulasi, siswa-siswi yang hendak memasuki universitas publik harus menyelesaikan 18 bulan tambahan sekolah sekunder di Form Six (kelas 6) dan mengikuti Sijil Tinggi Persekolahan Malaysia , STPM; yang setara British Advanced atau tahap A . Karena perkenalan program matrikulasi sebagai alternatif bagi STPM pada 1999, siswa-siswi yang menamatkan program 12 bulan di perkuliahan matrikulasi (kolej matrikulasi di dalam bahasa Malaysia) dapat mendaftar di universitas lokal. Tetapi, di dalam sistem matrikulasi, hanya 10% dari bangku yang tersedia bagi siswa-siswi non-Bumiputra dan sisanya untuk siswa-siswi Bumiputra.",464.0,500.0
1182meUHVvr0MSNbaF6y6cu83210,Siapakah yang selanjutnya menggantikan Abu al-Abbas?,Abu Ja far al-Manshur,SPAN,B,"Masa pemerintahan Abu al-Abbas, pendiri dinasti ini sangat singkat, yaitu dari tahun 750-754 M. Selanjutnya digantikan oleh Abu Ja far al-Manshur (754-775 M), yang keras menghadapi lawan-lawannya terutama dari Bani Umayyah, Khawarij, dan juga Syi ah. Untuk memperkuat kekuasaannya, tokoh-tokoh besar yang mungkin menjadi saingan baginya satu per satu disingkirkannya. Abdullah bin Ali dan Shalih bin Ali, keduanya adalah pamannya sendiri yang ditunjuk sebagai gubernur oleh khalifah sebelumnya di Syria dan Mesir dibunuh karena tidak bersedia membaiatnya, al-Manshur memerintahkan Abu Muslim al-Khurasani melakukannya, dan kemudian menghukum mati Abu Muslim al-Khurasani pada tahun 755 M, karena dikhawatirkan akan menjadi pesaing baginya.",124.0,145.0
24948M9Avyh-_nfyJDXBHc4r1797,Kapankah PKI mulai beran muncul di panggung politik ?,setelah Jepang menyerah pada tahun 1945,SPAN,B,"PKI muncul kembali di panggung politik setelah Jepang menyerah pada tahun 1945, dan secara aktif mengambil bagian dalam perjuangan kemerdekaan dari Belanda. Banyak unit bersenjata berada di bawah kontrol atau pengaruh PKI. Meskipun milisi PKI memainkan peran penting dalam memerangi Belanda, Presiden Soekarno khawatir bahwa semakin kuatnya pengaruh PKI akhirnya akan mengancam posisinya. Selain itu, pertumbuhan PKI bermasalah sektor sayap kanan lebih dari pemerintahan Indonesia serta beberapa kekuatan asing, khususnya semangat penuh anti-komunis dari Amerika Serikat. Dengan demikian hubungan antara PKI dan kekuatan lain yang juga berjuang untuk kemerdekaan pada umumnya berjalan sengit.",39.0,78.0
955wTJvupBdyRjDvnaEc3uT534,Apa program studi yang diambil oleh Soekarno di ITB?,jurusan teknik sipil,SPAN,C,"Tamat HBS Soerabaja bulan Juli 1921, bersama Djoko Asmo rekan satu angkatan di HBS, Soekarno melanjutkan ke Technische Hoogeschool te Bandoeng (sekarang ITB) di Bandung dengan mengambil jurusan teknik sipil pada tahun 1921, setelah dua bulan dia meninggalkan kuliah, tetapi pada tahun 1922 mendaftar kembali dan tamat pada tahun 1926.",186.0,206.0
870SoygQGV4uQaIki71P9Rb2698,Dimanakah permainan bola basket diciptakan ?,"di Springfield, Massachusetts",SPAN,C,"Pada tahun 1891, Dr. James Naismith, seorang guru olahraga asal Kanada yang mengajar di sebuah perguruan tinggi untuk para siswa profesional di YMCA (sebuah wadah pemuda umat Kristen) di Springfield, Massachusetts, harus membuat suatu permainan di ruang tertutup untuk mengisi waktu para siswa pada masa liburan musim dingin di New England. Terinspirasi dari permainan yang pernah ia mainkan saat kecil di Ontario, Naismith menciptakan permainan yang sekarang dikenal sebagai bola basket pada 15 Desember 1891.",184.0,213.0
24717_VLiElLGOdxkUg2VNOa1849,Kapankah UUD 1945 kembali berlaku di Indonesia ?,5 Juli 1959,SPAN,B,"Karena situasi politik pada Sidang Konstituante 1959 di mana banyak saling tarik ulur kepentingan partai politik sehingga gagal menghasilkan UUD baru, maka pada tanggal 5 Juli 1959, Presiden Sukarno mengeluarkan Dekret Presiden yang salah satu isinya memberlakukan kembali UUD 1945 sebagai undang-undang dasar, menggantikan Undang-Undang Dasar Sementara 1950 yang berlaku pada waktu itu.",169.0,180.0
6383rnN_w8RmRaZ4XqAC_bl3038,Kapan kegiatan pembangunuan Pelita 6 dimulai?,1 April 1994,SPAN,C,"Pelita VI dimulai 1 April 1994 sampai 31 Maret 1999. Program pembangunan pada Pelita VI ini ditekankan pada sektor ekonomi yang berkaitan dengan industri dan pertanian, serta peningkatan kualitas sumber daya manusia sebagai pendukungnya. Sektor ekonomi dipandang sebagai penggerak pembangunan. Namun pada periode ini terjadi krisis moneter yang melanda negara-negara Asia Tenggara termasuk Indonesia. Karena krisis moneter dan peristiwa politik dalam negeri yang mengganggu perekonomian telah menyebabkan proses pembangunan terhambat, dan juga menyebabkan runtuhnya pemerintahan Orde Baru.",18.0,30.0
2704DWhswcTfuhcGd6nLvkOf950,Kapan wujud malaikat dapat ditangkap oleh panca indra manusia?,"jika malaikat menampakkan diri dalam rupa tertentu, seperti rupa manusia",SPAN,C,"Malaikat tidak pernah lelah dalam melaksanakan apa-apa yang diperintahkan kepada mereka. Sebagai makhluk ghaib, wujud Malaikat tidak dapat dilihat, didengar, diraba, dicium dan dirasakan oleh manusia, dengan kata lain tidak dapat dijangkau oleh panca indra, kecuali jika malaikat menampakkan diri dalam rupa tertentu, seperti rupa manusia. Ada pengecualian terhadap kisah Muhammad yang pernah bertemu dengan Jibril dengan menampakkan wujud aslinya, penampakkan yang ditunjukkan kepada Muhammad ini sebanyak 2 kali, yaitu pada saat menerima wahyu dan Isra dan Mi raj.",266.0,338.0
1808axaZNmCFiRMbaxN7F0Eh3417,Bahasa apakah yang digunakan dalam dokumen resmi pemerintah di California?,Spanyol,SPAN,B,"Karena tidak memiliki bahasa resmi, New Mexico menetapkan bahasa Spanyol dan Inggris sebagai bahasa resmi, sedangkan Louisiana memilih untuk menggunakan bahasa Prancis dan Inggris. Negara-negara bagian lainnya, seperti California, mewajibkan untuk menerbitkan dokumen-dokumen pemerintah dalam bahasa Spanyol, termasuk dokumen pengadilan. Negara-negara bagian yang sebagian besar penduduknya menuturkan bahasa non-Inggris menerbitkan dokumen-dokumen pemerintah dalam bahasa yang paling banyak dituturkan di negara bagian tersebut, yang paling umum adalah bahasa Spanyol dan Prancis.",300.0,307.0
5532TWtKb03tsQH8Wep0CiY250,Kapan kerajaan Brunei berdiri?,abad ke-16,SPAN,C,"Di Kalimantan, terdapat dua kesultanan besar yang mulai berdiri pada abad ke-14 dan abad ke-16, yaitu kesultanan Banjar di pesisir selatan dan kesultanan Brunei di pesisir utara. Kesultanan Banjar sendiri sebelumnya menjadi bawahan kesultanan Demak, dan selama menjadi bawahan Demak pula, kesultanan ini memperluas wilayah pemerintahannya hingga mencakup seluruh pesisir Kalimantan, kecuali pesisir utara yang di bawah pemerintahan Brunei. Sekitar tahun 1569 hingga 1800-an, kesultanan Banjar terpecah menjadi beberapa kesultanan yang independen. Kesultanan-kesultanan tersebut di antaranya adalah kesultanan Sambas (1671-1950), kesultanan Kutai Kartanegara (1300 — sekarang), kesultanan Landak (1472 - Sekarang), dan kesultanan Bulungan (1731-1964).",84.0,94.0
1201NDB1j3x1mhteENUtx2Uf3154,Apa nama gerakan fanatisme kebangsaan yang muncul pada periode pertama dinasti Abbasiyah?,gerakan syu u arabiyah,SPAN,A,"Menurut Ibnu Khaldun, sebenarnya keruntuhan kekuasaan Bani Abbas mulai terlihat sejak awal abad kesembilan. Fenomena ini mungkin bersamaan dengan datangnya pemimpin-pemimpin yang memiliki kekuatan militer di provinsi-provinsi tertentu yang membuat mereka benar-benar independen. Kekuatan militer Abbasiyah waktu itu mulai mengalami kemunduran. Sebagai gantinya, para penguasa Abbasiyah mempekerjakan orang-orang profesional di bidang kemiliteran, khususnya tentara Turki dengan sistem perbudakan baru seperti diuraikan di atas. Pengangkatan anggota militer Turki ini, dalam perkembangan selanjutnya teryata menjadi ancaman besar terhadap kekuasaan khalifah. Apalagi pada periode pertama pemerintahan dinasti Abbasiyah, sudah muncul fanatisme kebangsaan berupa gerakan syu u arabiyah (kebangsaan/anti Arab).",760.0,782.0
21819xbRjmQqZsl8GNgU4sNW4142,Mengapa Tome Pires memuji kuda-kuda Jawa?,jumlah kuda dan kualitas kuda keturunan Jawa terus berkembang,SPAN,C,"Kavaleri sejati pertama, unit terorganisir dari penunggang kuda yang kooperatif, mungkin telah muncul di Jawa selama abad ke-12 M. Naskah Jawa kuno kakawin Bhomāntaka menyebutkan kisah kuda Jawa awal dan sejarah menunggang kuda. Naskah tersebut mungkin mencerminkan konflik (secara alegoris) antara kavaleri Jawa yang baru jadi dan infanteri elit mapan yang membentuk inti dari pasukan Jawa sampai abad ke-12. Pada abad ke-14 M, Jawa menjadi peternak kuda yang penting dan pulau ini bahkan terdaftar di antara pemasok kuda ke Cina. Selama masa Majapahit, jumlah kuda dan kualitas kuda keturunan Jawa terus berkembang sehingga pada tahun 1513 masehi Tomé Pires memuji kuda-kuda yang sangat dihiasi dari bangsawan Jawa, dilengkapi dengan sanggurdi bertatahkan emas dan pelana yang dihiasi dengan mewah yang tidak ditemukan di tempat lain di dunia .",555.0,616.0
2205YOUb5TKf_CiFcqPaRzGg4082,Siapa yang terinsprasi oleh Majaphit dan Sriwijaya sebagai contoh masa jaya Indonesia?,"Para penggerak nasionalisme Indonesia modern, termasuk mereka yang terlibat Gerakan Kebangkitan Nasional di awal abad ke-20",SPAN,C,"Para penggerak nasionalisme Indonesia modern, termasuk mereka yang terlibat Gerakan Kebangkitan Nasional di awal abad ke-20, telah merujuk pada Majapahit, disamping Sriwijaya, sebagai contoh gemilang masa lalu Indonesia. Majapahit kadang dijadikan acuan batas politik negara Republik Indonesia saat ini. Dalam propaganda yang dijalankan tahun 1920-an, Partai Komunis Indonesia menyampaikan visinya tentang masyarakat tanpa kelas sebagai penjelmaan kembali dari Majapahit yang diromantiskan. Sukarno juga mengangkat Majapahit untuk kepentingan persatuan bangsa, sedangkan Orde Baru menggunakannya untuk kepentingan perluasan dan konsolidasi kekuasaan negara. Sebagaimana Majapahit, negara Indonesia modern meliputi wilayah yang luas dan secara politik berpusat di pulau Jawa.",0.0,123.0
14991jeDOWPYZr3oduic0r6t2022,Apa tujuan dari diadakannya pembangunan sekolah?,mendapatkan tenaga administrasi yang cakap dan murah,SPAN,A,"Pemerintah Belanda membangun sekolah-sekolah. Pendidikan ditujukan untuk mendapatkan tenaga administrasi yang cakap dan murah. Pendidikan yang dibuka untuk seluruh rakyat, hanya diperuntukkan kepada anak-anak pegawai negeri dan orang-orang yang mampu. Terjadi diskriminasi pendidikan yaitu pengajaran di sekolah kelas I untuk anak-anak pegawai negeri dan orang-orang yang berharta, dan di sekolah kelas II kepada anak-anak pribumi dan pada umumnya.",73.0,125.0
1179Yl7_X9Wt3s18NELb2VVn3220,Siapakah yang mengklaim dirinya sebagai Khalifah pada tahun 909?,Said bin Husain,SPAN,B,"Meskipun begitu, kekhalifahan tetap bertahan sebagai simbol yang menyatukan umat Islam. Pada masa pemerintahannya, Bani Abbasiyah mengklaim bahwa dinasti mereka tak dapat disaingi. Namun kemudian, Said bin Husain, seorang muslim Syiah dari dinasti Fatimiyyah mengaku dari keturunan anak perempuannya Nabi Muhammad, mengklaim dirinya sebagai Khalifah pada tahun 909, sehingga timbul kekuasaan ganda di daerah Afrika Utara. Pada awalnya ia hanya menguasai Maroko, Aljazair, Tunisia, dan Libya. Namun kemudian, ia mulai memperluas daerah kekuasaannya sampai ke Mesir dan Palestina, sebelum akhirnya Bani Abbasyiah berhasil merebut kembali daerah yang sebelumnya telah mereka kuasai, dan hanya menyisakan Mesir sebagai daerah kekuasaan Bani Fatimiyyah. Dinasti Fatimiyyah kemudian runtuh pada tahun 1171. Sedangkan Bani Umayyah bisa bertahan dan terus memimpin komunitas Muslim di Spanyol, kemudian mereka mengklaim kembali gelar Khalifah pada tahun 929, sampai akhirnya dijatuhkan kembali pada tahun 1031.",197.0,212.0
1556RL1OU4mcoPPe2rTqDdxN1350,Kemanakah Hatta dan Syahrir dipindahkan pada Februari 1942 ?,ke Sukabumi,SPAN,C,"Pada tanggal 8 Desember 1941, angkatan perang Jepang menyerang Pearl Harbor, Hawaii. Ini memicu Perang Pasifik, dan setelah Pearl Harbor, Jepang segera menguasai sejumlah daerah, termasuk Indonesia. Dalam keadaan genting tersebut, Pemerintah Belanda memerintahkan untuk memindahkan orang-orang buangan dari Digul ke Australia, karena khawatir kerjasama dengan Jepang. Hatta dan Syahrir dipindahkan pada Februari 1942, ke Sukabumi setelah menginap sehari di Surabaya dan naik kereta api ke Jakarta. Bersama kedua orang ini, turut pula 3 orang anak-anak dari Banda yang dijadikan anak angkat oleh Syahrir.",418.0,429.0
2642Y-shkE7TvvsDno5omjMf1127,Pada tahun berapa Darurat Malaya terjadi?,1948 hingga 1960,SPAN,A,"Selama masa itu, pemberontakan di bawah kepemimpinan Partai Komunis Malaya melaksanakan operasi gerilya yang direncanakan untuk mengusir Britania dari Malaya dan peristiwa itu dikenal dengan Darurat Malaya yang berlangsung sejak 1948 hingga 1960, dan melibatkan kampanye anti-kekacauan oleh serdadu Persemakmuran di Malaya. Meskipun kekacauan dapat dengan cepat diatasi tetapi masih saja menyisakan kehadiran serdadu persemakmuran, dengan latar belakang Perang Dingin. Melawan latar belakang ini, kemerdekaan untuk Federasi di dalam Persemakmuran diberikan pada 31 Agustus 1957.",229.0,245.0
1601UkDAFw-P2w4uKKY2rozv1234,Apakah konsekuensi dari sifat nasionalisme menurut Soewardi ?,"nasionalisme terdapat pada orang Sumatra maupun Jawa, Sulawesi maupun Maluku",SPAN,C,"Agak berbeda dengan Goenawan Mangoenkoesoemo, Goenawan Mangoenkoesoemo yang lebih mengutamakan kebudayaan dari pendidikan, Soewardi menyatakan bahwa Budi Utomo adalah manifestasi dari perjuangan nasionalisme. Menurut Soewardi, orang-orang Indonesia mengajarkan kepada bangsanya bahwa nasionalisme Indonesia tidaklah bersifat kultural, tetapi murni bersifat politik. Dengan demikian, nasionalisme terdapat pada orang Sumatra maupun Jawa, Sulawesi maupun Maluku.",383.0,459.0
2234wLjOR7Un_noOJuVXvsz_4007,Mengapa jokowi mempertimbangkan untuk membebaskan abu bakar baasyir?,karena usia tua dan kesehatan yang menurun,SPAN,A,"Pada Januari 2019, diberitakan bahwa Jokowi sedang mempertimbangkan pembebasan Abu Bakar Ba asyir karena usia tua dan kesehatan yang menurun. Langkah ini dipandang kontroversial sebagai bagian dari semakin banyaknya tindakan yang diambil oleh Jokowi untuk menenangkan hati orang Muslim konservatif menjelang pemilihan. Rencana itu dibatalkan pada tanggal 23 Januari, karena Ba asyir menolak untuk berjanji setia pada ideologi negara Pancasila yang merupakan salah satu syarat pembebasannya. Jokowi telah menolak untuk memberikan pandangan pada penahanan sekitar 1.000.000 Muslim Uighur oleh pemerintah Tiongkok di kamp-kamp pendidikan ulang di provinsi Xinjiang dengan menyatakan Saya tidak tahu tentang Xinjiang dan tidak memberikan komentar.",98.0,140.0
2100nzSjCMDd--9Fj7a4NWfz1508,Apakah salah satu penyebab berkembangnya pariwisata di Yogyakarta ?,kedekatannya dengan candi Borobudur dan Prambanan,SPAN,C,"Lambang provinsi Jawa Tengah dan Kabupaten Magelang, menampilkan gambar Borobudur. Candi ini telah menjadi simbol Jawa Tengah, dan Indonesia secara luas. Borobudur telah menjadi nama beberapa institusi dan badan usaha, seperti Universitas Borobudur, Hotel Borobudur Jakarta, serta beberapa rumah makan Indonesia di luar negeri. Borobudur ditampilkan dalam uang rupiah, perangko, dibahas dalam beberapa buku, berita, publikasi, dokumenter, serta materi promosi pariwisata Indonesia. Candi ini menjadi atraksi wisata terkemuka di Indonesia, penting untuk menggerakan roda perekonomian lokal dan di kawasan sekitar Borobudur. Misalnya, sektor pariwisata Kota Yogyakarta tumbuh berkembang salah satunya berkat kedekatannya dengan candi Borobudur dan Prambanan.",706.0,755.0
5918CIG-j-Z17AOK4yE-cPc136,Sebutkan beberapa contoh suku yang ada di Indonesia,"Suku Jawa, Sunda, Melayu, Batak, Madura",SPAN,C,"Indonesia merupakan negara yang kaya akan kelompok etnik, dengan sekitar 1.340 suku bangsa. Sebagian besar penduduk Indonesia merupakan keturunan Bangsa Austronesia, dan terdapat juga kelompok-kelompok suku Melanesia, serta kemungkinan Polinesia dan Mikronesia, terutama di Indonesia bagian timur. Banyak penduduk Indonesia yang mengidentifikasikan dirinya sebagai bagian dari kelompok suku yang lebih spesifik, yang dibagi menurut bahasa dan asal daerah, misalnya Suku Jawa, Sunda, Melayu, Batak, Madura, dan lainnya. Menurut sensus 2010, sekitar 40-42% penduduk merupakan suku Jawa yang menghuni hampir seluruh wilayah Indonesia sebagai akibat program transmigrasi. Meskipun demikian, rasa kebangsaan Indonesia dipegang oleh warga negara Indonesia bersama dengan identitas regional yang kuat.",465.0,504.0
29642huIUFSLiW4Z-VzxmaQN3949,Apa nama insiden yang menjadi pijakan Jepang untuk menjajah seluruh wilayah Tiongkok?,Insiden Jembatan Marco Polo,SPAN,B,"Pada bulan Juli 1937, Jepang mencaplok bekas ibu kota kekaisaran Tiongkok Beijing setelah memulai Insiden Jembatan Marco Polo, yang menjadi batu pijakan kampanye Jepang untuk menjajah seluruh wilayah Tiongkok. Uni Soviet segera menandatangani pakta non-agresi dengan Tiongkok untuk memberi dukungan material yang secara efektif mengakhiri kerja sama Tiongkok dengan Jerman sebelumnya. Generalissimo Chiang Kai-shek mengerahkan pasukan terbaiknya untuk mempertahankan Shanghai, tetapi setelah tiga bulan bertempur, Shanghai jatuh. Jepang terus menekan pasukan Tiongkok, mencaplok ibu kota Nanking pada Desember 1937 dan melakukan Pembantaian Nanking.",98.0,125.0
2045Qb5KQP9dbOqGOReTvV3e1662,Berapa banyakah bayi yang lahir di Singapura pada tahun 2005 ?,37.600,SPAN,B,"Pada 2008, tingkat kelahiran total hanya 1,28 anak setiap wanita, terendah ketiga di dunia dan di bawah batas 2,1 yang dibutuhkan untuk mengganti populasi pada masa depan. Tahun 2008, 39.826 bayi lahir, dibandingkan dengan 37.600 bayi pada 2005. Jumlah ini belum cukup untuk mempertahankan pertumbuhan penduduk. Untuk mengatasi masalah ini, pemerintah mendorong warga asing untuk pindah ke Singapura. Jumlah besar imigran ini telah mencegah populasi Singapura berkurang.",223.0,229.0
935UD7iycK3BrOizCyeWBg22527,Berapakah inflasi Indonesia pada tahun keempat pelita II ?,"9,5%",SPAN,B,"Pelita II mulai berjalan sejak tanggal 1 April 1974 sampai 31 Maret 1979. Sasaran utama Pelita II ini adalah tersedianya pangan, sandang, perumahan, sarana prasarana, mensejahterakan rakyat, dan memperluas kesempatan kerja. Pelaksanaan Pelita II dipandang cukup berhasil. Pada awal pemerintahan Orde Baru inflasi mencapai 60% dan pada akhir Pelita I inflasi berhasil ditekan menjadi 47%. Dan pada tahun keempat Pelita II inflasi turun menjadi 9,5%.",443.0,448.0
2170uR1FxS5nUGkssv426mqU4171,Mengapa daerah indragiri diberikan kepada Mansur Syah?,sebagai hadiah pernikahannya dengan putri Majapahit,SPAN,C,"Pada masa pemerintahan Wikramawardhana, daerah kekuasaan Majapahit di pulau Sumatra hanya tinggal Indragiri, Jambi dan Palembang, sebagaimana ditulis pada catatan Yingyai Shenglan ciptaan Ma Huan, salah satu penerjemah laksamana Cheng Ho. Dan setelah kematian Wikramawardhana dan masa pemerintahan penerusnya, daerah Indragiri diberikan kepada Mansur Syah dari Malaka sebagai hadiah pernikahannya dengan putri Majapahit, yang semakin mengurangi kendali Majapahit di Sumatra.",368.0,419.0
2457qMd_7xMNbxrlnUuIsOCX1879,Apakah yang dimaksude dengan Impian Amerika Serikat ?,"melalui kerja keras, pengorbanan, dan kebulatan tekad, tanpa memedulikan status sosial, seseorang dapat mendapatkan kehidupan yang lebih baik",SPAN,C,"Impian Amerika Serikat adalah sebuah gagasan yang dipercayai oleh banyak orang di Amerika Serikat. Mereka percaya bahwa melalui kerja keras, pengorbanan, dan kebulatan tekad, tanpa memedulikan status sosial, seseorang dapat mendapatkan kehidupan yang lebih baik. Gagasan ini berakar dari sebuah keyakinan bahwa Amerika Serikat adalah sebuah kota di atas bukit (city upon a hill), cahaya untuk negara-negara (a light unto the nations), yang memiliki nilai, dan kekayaan yang telah ada sejak kedatangan para penjelajah Eropa sampai generasi berikutnya.",120.0,261.0
2390E0CHAPiA5irDHQbYbUX_3668,Apa sebutan bagi penghafal Al-Qur'an?,Hafidz,SPAN,C,"Seseorang yang menghafal isi Al-Qur’an disebut Al Hafidz . Beberapa umat Muslim membacakan Al-Qur’an dengan bernada, dan peraturan, yang disebut tajwid . Saat bulan suci Ramadan, biasanya umat Muslim melengkapi hafalan Dan membaca Al-Qur’an mereka setelah melaksanakan shalat tarawih . Untuk memahami makna dari al quran, umat Muslim menggunakan rujukan yang disebut tafsir .",50.0,56.0
1441IAkHzhDzjxgpL0XC_YEZ2129,Apa definisi rawan macet?,"arus tidak stabil, kecepatan rendah serta antrean panjang",SPAN,B,"Menurut data dari Dinas Perhubungan DKI, tercatat 46 kawasan dengan 100 titik simpang rawan macet di Jakarta. Definisi rawan macet adalah arus tidak stabil, kecepatan rendah serta antrean panjang. Selain oleh warga Jakarta, kemacetan juga diperparah oleh para pelaju dari kota-kota di sekitar Jakarta seperti Depok, Bekasi, Tangerang, dan Bogor yang bekerja di Jakarta. Untuk di dalam kota, kemacetan dapat dilihat di Jalan Sudirman, Jalan Thamrin, Jalan Rasuna Said, Jalan Satrio, dan Jalan Gatot Subroto. Kemacetan sering terjadi pada pagi dan sore hari, yakni pada saat jam pergi dan pulang kantor.",138.0,195.0
2544eSHJS5zzqCGOgk7Ye0SF2499,Pada tahun berapa Pengalasan meninggal?,sekitar tahun 1866,SPAN,B,"Kerta Pengalasan, lahir tahun 1795 dan wafat sekitar tahun 1866, adalah salah satu senopati Pangeran Diponegoro. Dia dipercaya oleh Pangeran Diponegoro untuk memperkuat sistem pertahanan pusat negara di Plered. Sebelum perang, Kerta Pengalasan adalah kepala desa di Desa Tanjung, Nanggulan, Kulon Progo. Dia diperintah oleh Pangeran Blitar I, salah satu putra Sultan Hamengkubuwono I untuk mendukung Pangeran Diponegoro.",45.0,63.0
15158DXonYdFg-0-7RHaX8Hj1985,"Kapan ""We Are Superhuman"" di rilis?",24 Mei,SPAN,B,"Pada 26 Januari 2019, NCT 127 memulai tur konser pertamanya, Neo City – The Origin, dengan mengunjungi beberapa negara di Asia, Amerika, dan Eropa. Di tengah tur ini, mereka merilis singel Wakey-Wakey pada 18 Maret yang termasuk ke dalam album studio Jepang pertama mereka, Awaken , yang dirilis pada 17 April. Album mini keempat mereka, We Are Superhuman , dirilis pada 24 Mei dengan singel Superhuman.",371.0,377.0
19606GKhPGetHHrvllnd0-WP2274,Kota apa yang direbut oleh Murad IV dari safawiyah?,Yerevan (1635) dan Baghdad (1639),SPAN,C,"Pada masa kekuasaannya yang singkat, Murad IV (1612–1640) membentuk kembali pemerintahan pusat dan merebut Yerevan (1635) dan Baghdad (1639) dari safawiyah. Kesultanan wanita (1648–1656) adalah periode ketika ibu para sultan muda berkuasa atas nama putranya. Tokoh wanita yang paling berpengaruh waktu itu adalah Kösem Sultan dan menantunya Turhan Hatice. Persaingan politik mereka berujung pada pembunuhan Kösem pada 1651. Selama Era Köprülü (1656–1703), pemerintahan efektif dijalankan oleh sejumlah Wazir Agung dari keluarga Köprülü. Kewaziran Köprülü mengalami kesuksesan militer dengan didirikannya pemerintahan di Transylvania, penaklukan Kreta tahun 1669, dan ekspansi ke Ukraina selatan Polandia. Pertahanan terakhir Khotyn dan Kamianets-Podilskyi dan teritori Podolia bergabung dengan Kesultanan Utsmaniyah tahun 1676.",107.0,140.0
2145dz1bx4gWcdvg-_cFIX214235,Apa inisiatif yang diprakarsai oleh Sunan Drajat?,penyatuan anak-anak yatim dan orang sakit,SPAN,B,"Sunan Drajat adalah putra Sunan Ampel, dan merupakan keturunan ke-23 dari Nabi Muhammad. Nama asli dari sunan drajat adalah masih munat. masih munat nantinya terkenal dengan nama sunan drajat. Nama sewaktu masih kecil adalah Raden Qasim. Sunan drajat terkenal juga dengan kegiatan sosialnya. Dialah wali yang memelopori penyatuan anak-anak yatim dan orang sakit. Ia adalah putra Sunan Ampel dengan Nyai Ageng Manila, putri adipati Tuban bernama Arya Teja. Sunan Drajat banyak berdakwah kepada masyarakat kebanyakan. Ia menekankan kedermawanan, kerja keras, dan peningkatan kemakmuran masyarakat, sebagai pengamalan dari agama Islam. Pesantren Sunan Drajat dijalankan secara mandiri sebagai wilayah perdikan, bertempat di Desa Drajat, Kecamatan Paciran, Lamongan. Tembang macapat Pangkur disebutkan sebagai ciptaannya. Gamelan Singomengkok peninggalannya terdapat di Musium Daerah Sunan Drajat, Lamongan. Sunan Drajat diperkirakan wafat pada 1522.",320.0,361.0
