exact_match,f1_score,time,step,dataset_id,hit_rate,hits,total_retrieved,expected_count
0,0,37.39409255981445,5,5abc081e5542993f40c73c54,0.06666666666666667,1,18,15
0,0,21.336198091506958,5,5a7fe7f85542994857a7683e,3.3333333333333335,10,18,3
0,0,14.37488317489624,5,5ae389fc5542992f92d8230f,0.0,0,18,9
0,0,13.800273180007935,5,5ac4f8705542995c82c4ad8d,0.14285714285714285,1,18,7
0,0,13.710857152938843,5,5a74655b55429974ef308bf0,0.3333333333333333,1,18,3
0,0,16.68418598175049,5,5ab57673554299637185c5a3,0.2,1,18,5
0,0,24.32396125793457,5,5a8765ad5542996e4f3087cf,0.6666666666666666,2,18,3
0,0,6.711701393127441,2,5ae5cf625542996de7b71a22,0.0,0,9,8
0,0,13.706427812576294,5,5ae515bb55429913cc204584,0.5,1,18,2
0,0,15.212242126464844,5,5ae2eb7f55429928c423955b,0.0,0,18,1
0,0,4.2590813636779785,1,5a8838885542994846c1ce39,0.5,1,6,2
0,0,1.7976572513580322,0,5a7b241b554299042af8f705,0.0,0,3,2
0,0,1.8324754238128662,0,5a8cc7af554299653c1aa11e,0.125,1,3,8
0,0,0.518430233001709,1,5a86681c5542991e77181644,0.0,0,3,7
0,0,1.8413994312286377,0,5abce3015542993a06baf995,0.0,0,3,12
0,0,3.7606914043426514,1,5a7bf84b5542996dd594b875,0.2,1,6,5
0,0,1.82417631149292,0,5ab70c41554299110f219a9d,0.2857142857142857,2,3,7
0,0,1.8073234558105469,0,5adbcd475542996e68525240,0.3333333333333333,1,3,3
0,0,12.844441175460815,5,5a7fd6fc5542995d8a8ddf31,1.0,2,15,2
0,0,0.258746862411499,1,5a902d5155429933b8a2048d,0.5,1,3,2
0,0,3.7466366291046143,1,5a7758895542994aec3b729c,0.0,0,6,5
0,0,1.8326480388641357,0,5ae81032554299540e5a572a,0.6666666666666666,2,3,3
0,0,1.8014123439788818,0,5a8e42d15542995a26add4a6,0.5,1,3,2
0,0,0.44282054901123047,1,5abbc3a955429931dba144f9,0.0,0,3,3
0,0,7.902192831039429,1,5ae206c45542994d89d5b311,0.0,0,3,4
0,0,3.7487294673919678,1,5a80b9e85542992bc0c4a7ed,0.4,2,6,5
0,0,6.451232433319092,2,5a8a1dbc55429970aeb7025a,0.375,3,9,8
0,0,3.9207956790924072,1,5ab9c3e1554299753720f852,0.5,2,6,4
0,0,1.8299801349639893,0,5a84f5865542991dd0999e30,0.0,0,3,10
0,0,1.8434693813323975,0,5abcf299554299700f9d7936,0.5,1,3,2
0,0,1.8410634994506836,0,5ae4581e55429970de88d92f,0.0,0,3,2
0,0,1.8002641201019287,0,5a7785af55429949eeb29ec2,0.3333333333333333,1,3,3
0,0,16.290415048599243,5,5ae3639b5542991a06ce99b2,0.2,1,18,5
0,0,15.912606477737427,5,5ae779a555429952e35ea931,0.25,1,18,4
0,0,14.517977237701416,3,5abe822155429976d4830b48,1.0,1,12,1
0,0,16.19029140472412,5,5ae385df5542992f92d82305,0.6666666666666666,2,18,3
0,0,15.632372379302979,5,5a77720255429967ab10517f,1.0,1,18,1
0,0,9.526936769485474,0,5ae6808f5542995703ce8b6b,0.2,1,3,5,
0,0.012121212121212121,9.417605876922607,0,5adfc77b554299603e4183ab,0.0,0,3,2,
0,0.011764705882352941,9.54117727279663,0,5ac01e77554299012d1db5ac,0.0,0,3,2,
0,0,9.424217224121094,0,5a7f341655429930675136a0,0.0,0,3,8,
0,0,9.524809122085571,0,5ae27e19554299495565da8b,0.25,1,3,4,
0,0,9.738799810409546,0,5a81d59a55429903bc27b9d6,0.5,2,3,4,
0,0,9.43998646736145,0,5a7414d855429929fddd83db,0.2,1,3,5,
0,0,20.74249291419983,1,5a8066d15542992097ad2fe8,0.0,0,6,5,
0,0,9.586074590682983,0,5ab430fa5542991751b4d6dd,0.0,0,3,3,
0,0.011695906432748539,9.681548833847046,0,5ab700ca5542991d32223736,0.0,0,3,5,
0,0,9.690046787261963,0,5ab3c18b55429969a97a81b0,0.2,1,3,5,
0,0,9.628079414367676,0,5a8318dd55429940e5e1a95e,0.3333333333333333,1,3,3,
0,0,9.613849639892578,0,5ab9dd4c554299232ef4a22f,0.25,1,3,4,
0,0,9.714101552963257,0,5a79abef5542994bb9457035,0.25,1,3,4,
0,0,9.64931035041809,0,5a82678a5542995ce29dccfa,0.1111111111111111,1,3,9,
0,0,9.446695804595947,0,5ae5ff635542996de7b71ace,0.0,0,3,6,
0,0,9.718069314956665,0,5a838fcd5542992ef85e2305,0.5,1,3,2,
0,0,9.751717567443848,0,5adbf69c55429947ff173871,0.0,0,3,2,
0,0,9.666238069534302,0,5a7b89a3554299294a54a9e3,0.0,0,3,12,
0,0,9.608026027679443,0,5a87191155429960ec39b73d,0.0,0,3,4,
0,0,9.293932437896729,0,5a74760b55429974ef308c03,0.5,1,3,2,
0,0,9.656313180923462,0,5a8a502b5542996c9b8d5ea6,0.6666666666666666,2,3,3,
0,0,9.601388216018677,0,5a820f2c55429926c1cdae17,0.5,1,3,2,
0,0,17.99166512489319,1,5a9073405542995b442420bb,1.0,1,6,1,
0,0,9.485557794570923,0,5ac245015542992f1f2b3829,0.5,1,3,2,
0,0,9.474637746810913,0,5ae3a8985542992f92d82329,0.16666666666666666,1,3,6,
0,0,9.525202751159668,0,5a7363465542991f29ee2dd5,0.5,1,3,2,
0,0,9.425709009170532,0,5a7796e05542992a6e59df0f,0.0,0,3,1,
0,0,9.532968759536743,0,5abccda855429965836004a4,0.0,0,3,4,
0,0.012195121951219511,9.593137979507446,0,5a881d2355429938390d3eeb,0.3333333333333333,1,3,3,
0,0,9.698631048202515,0,5ac17b485542994ab5c67d65,0.25,1,3,4,
0,0,9.425099849700928,0,5ae71d87554299572ea546fa,0.0,0,3,5,
,,,,5a7a4ca955429941d65f25a3,,,,,Ollama request exceeded timeout limit for model stable-qwen with error: timed out
0,0,9.459801197052002,0,5a8a09565542992d82986e66,0.5,1,3,2,
0,0,9.485886812210083,0,5a77edf955429967ab1052e8,0.5,2,3,4,
0,0,9.452716588973999,0,5adc8b5a5542994d58a2f648,0.0,0,3,7,
0,0,9.52233624458313,0,5a83587f5542990548d0b1de,0.0,0,3,6,
0,0,9.543132781982422,0,5a81ea115542995ce29dcc78,0.0,0,3,8,
0,0,9.517394065856934,0,5ab61140554299110f2199d7,0.0,0,3,7,
0,0,9.525706768035889,0,5ab3460055429976abd1bc80,0.5,1,3,2,
0,0,9.521679401397705,0,5a758c925542992db947367b,0.0,0,3,2,
0,0,9.503546476364136,0,5ae713af554299572ea546bb,0.0,0,3,7,
0,0,9.548559665679932,0,5a8fb5905542997ba9cb32f6,0.0,0,3,5,
0,0,9.494290113449097,0,5a8ce15d554299653c1aa12f,0.5,1,3,2,
0,0,9.50417447090149,0,5a8e276b5542995a26add468,0.0,0,3,4,
0,0,9.472840309143066,0,5a89e2ba5542992e4fca8441,0.3333333333333333,1,3,3,
0,0.023529411764705885,9.425114154815674,0,5ae4183f5542996836b02c40,0.3333333333333333,1,3,3,
0,0,9.501839399337769,0,5a7248665542990c210a40b1,0.0,0,3,3,
0,0,9.44272255897522,0,5ac3b39e554299204fd21e09,1.0,2,3,2,
0,0,9.475039720535278,0,5a8fae205542997ba9cb32ec,0.3333333333333333,1,3,3,
0,0,9.492712259292603,0,5a77c09555429967ab105262,0.1111111111111111,1,3,9,
0,0,9.45478367805481,0,5ade630e55429975fa854eb7,0.5,1,3,2,
0,0,9.479167938232422,0,5ab506a05542990594ba9cd6,0.5,1,3,2,
0,0,9.441215753555298,0,5a8b429f5542995d1e6f132c,0.2,1,3,5,
0,0,9.474638938903809,0,5ab871725542990e739ec8f8,0.0,0,3,7,
0,0.012269938650306747,9.462491989135742,0,5a7e4af3554299495941998c,0.25,1,3,4,
0,0,9.469520092010498,0,5ab2c7ef554299545a2cfa73,0.0,0,3,5,
0,0,9.47203540802002,0,5a8ba9d255429971feec4759,0.0,0,3,10,
0,0,9.408968210220337,0,5ae136375542997b2ef7d12f,0.2,1,3,5,
0,0,9.526069164276123,0,5ab235ed5542993be8fa98c8,0.16666666666666666,1,3,6,
0,0.01212121212121212,9.548463344573975,0,5a8cddd1554299441c6b9f3a,0.5,2,3,4,
0,0,9.45775556564331,0,5abdd8d95542991f6610606a,0.0,0,3,3,
0,0,9.51182770729065,0,5ae3789b5542992e3233c412,0.0,0,3,2,
0,0,9.58853816986084,0,5ae4cf975542990ba0bbb151,0.3333333333333333,1,3,3,
0,0,9.42148208618164,0,5ab8cd3d5542991b5579f009,0.0,0,3,6,
0,0,9.544316530227661,0,5a81537355429926c1cdad20,0.0,0,3,15,
0,0,9.587260246276855,0,5a7cef6955429909bec768ad,0.3333333333333333,1,3,3,
0,0,9.529873132705688,0,5a85b2d95542997b5ce40028,0.0,0,3,9,
0,0,9.439691543579102,0,5a87ab905542996e4f3088c1,0.0,0,3,3,
0,0,9.53178596496582,0,5a7bbb64554299042af8f7cc,0.0,0,3,5,
0,0,9.418301343917847,0,5a8db19d5542994ba4e3dd00,0.0,0,3,7,
0,0,9.409045457839966,0,5a7166395542994082a3e814,0.16666666666666666,1,3,6,
0,0,9.512543678283691,0,5a877e5d5542993e715abf7d,0.0,0,3,2,
0,0,9.456623077392578,0,5ab3b0bf5542992ade7c6e39,0.4,2,3,5,
0,0.01234567901234568,9.484185934066772,0,5ab56e32554299637185c594,1.0,1,3,1,
0,0,9.45806074142456,0,5ab6d09255429954757d337d,0.5,1,3,2,
0,0,9.553380489349365,0,5a75e05c55429976ec32bc5f,0.2,1,3,5,
0,0,9.466252088546753,0,5ab3e45655429976abd1bcd4,0.5,1,3,2,
0,0,9.569715023040771,0,5ae0d4c9554299603e418468,0.3333333333333333,1,3,3,
0,0,9.419473648071289,0,5a8133725542995ce29dcbdb,0.6666666666666666,2,3,3,
0,0,9.51651120185852,0,5ae7a8175542993210983ed8,0.0,0,3,4,
0,0,9.570984125137329,0,5ae6050f55429929b0807a5e,0.0,0,3,5,
0,0.01212121212121212,9.517996788024902,0,5adddccd5542997dc7907069,0.6666666666666666,2,3,3,
0,0.011976047904191616,9.448330402374268,0,5ae2070a5542994d89d5b313,0.16666666666666666,1,3,6,
0,0.011904761904761906,9.479282140731812,0,5ae22b8d554299234fd0440f,0.0,0,3,4,
0,0,9.394335746765137,0,5a722b8655429971e9dc9329,0.0,0,3,3,
0,0,9.524691343307495,0,5adf37a95542995ec70e8f97,0.16666666666666666,2,3,12,
0,0,9.543035984039307,0,5abd259d55429924427fcf1a,0.16666666666666666,1,3,6,
0,0,9.502867460250854,0,5a828c8355429966c78a6a50,0.3333333333333333,1,3,3,
0,0,9.545489072799683,0,5a8a3e745542996c9b8d5e70,1.0,2,3,2,
0,0,9.498217582702637,0,5ac23ff0554299636651994d,0.3333333333333333,1,3,3,
0,0,9.493022680282593,0,5ae4a3265542995ad6573de5,0.3333333333333333,2,3,6,
0,0,9.452661514282227,0,5ae0361155429925eb1afc2c,0.3333333333333333,1,3,3,
0,0.01234567901234568,9.539092779159546,0,5abc0a5d5542993f40c73c64,0.2,1,3,5,
0,0.012195121951219511,9.522999048233032,0,5a7cc50e554299452d57ba3e,0.0,0,3,1,
0,0,9.483497142791748,0,5abf63f15542997ec76fd3ea,0.2,1,3,5,
0,0,9.514401197433472,0,5a8ef2a75542995a26add583,0.5,1,3,2,
,,,,5a80721b554299485f5985ef,,,,,Ollama request exceeded timeout limit for model stable-qwen with error: timed out
0,0.010695187165775402,10.140653610229492,0,5ab51dae5542991779162d82,0.3333333333333333,1,3,3,
0,0,10.176048994064331,0,5a7571135542992d0ec05f98,0.0,0,3,5,
0,0,10.081911325454712,0,5a7a0e1e5542990783324e1a,0.5,2,3,4,
0,0,10.111374855041504,0,5a74106b55429979e288289e,0.0,0,3,11,
0,0,10.101701021194458,0,5a79311755429970f5fffe67,0.0,0,3,4,
0,0,10.050370216369629,0,5ab2d3df554299194fa9352c,0.0,0,3,10,
0,0,10.145692825317383,0,5a760ab65542994ccc918697,0.2,1,3,5,
0,0,10.337234497070312,0,5a7d54165542995f4f402256,0.3333333333333333,1,3,3,
,,,,5ab859a955429934fafe6d7b,,,,,Ollama request exceeded timeout limit for model stable-qwen with error: timed out
0,0.020512820512820513,10.059037208557129,0,5add61d65542995b365fab21,0.14285714285714285,1,3,7,
0,0,10.08385419845581,0,5a8e068b5542995085b37384,0.08333333333333333,1,3,12,
0,0,5.5010459423065186,0,5abbf698554299114383a0b5,0.0,0,3,5,
0,0,19.887784481048584,1,5a8e1027554299653c1aa15f,0.0,0,6,3,
0,0,9.922776699066162,0,5ab84bf555429916710eb01f,0.0,0,3,7,
0,0,9.391936302185059,0,5a77724455429972597f153e,0.16666666666666666,1,3,6,
0,0,9.950218200683594,0,5a87c13f5542996e4f30890c,0.5,1,3,2,
0,0.01081081081081081,9.993937015533447,0,5ab96ab755429970cfb8eacd,0.16666666666666666,1,3,6,
0,0,9.3919837474823,0,5a8a43eb5542996c9b8d5e82,0.3333333333333333,1,3,3,
0,0,9.941875219345093,0,5ae73acb5542991e8301cc07,0.25,1,3,4,
0,0,9.925724983215332,0,5a7320565542991f9a20c61d,1.0,1,3,1,
0,0,9.986647605895996,0,5ae32e125542991a06ce9946,0.0,0,3,3,
0,0.0111731843575419,9.963935375213623,0,5adc53f75542996e6852530a,1.0,1,3,1,
0,0.021164021164021166,9.87609577178955,0,5a8b20335542996c9b8d5fb3,0.16666666666666666,1,3,6,
0,0,15.336561441421509,1,5a85fb085542994775f606de,1.0,2,6,2,
0,0,10.129394769668579,0,5a7be2595542997c3ec972ac,0.3333333333333333,1,3,3,
0,0,10.187665224075317,0,5a77152355429966f1a36c2e,0.25,1,3,4,
0,0.010989010989010988,9.999047994613647,0,5a8f4c8d554299458435d5a3,0.0,0,3,2,
0,0,10.219029664993286,0,5a80840f554299485f59863b,0.16666666666666666,1,3,6,
0,0,10.242034196853638,0,5a8361b65542992ef85e22a0,0.0,0,3,2,
0,0,10.17709469795227,0,5ae7ba7a5542993210983f12,0.0,0,3,9,
0,0,9.988774538040161,0,5ac2acff55429921a00ab02b,0.0,0,3,6,
0,0,9.998075246810913,0,5aba7cfe554299232ef4a2fd,1.0,1,3,1,
0,0,10.266832113265991,0,5ae5aba0554299546bf82f17,0.16666666666666666,1,3,6,
0,0,10.025942325592041,0,5ae1f4cb554299234fd0436d,0.0,0,3,5,
0,0,9.395519971847534,0,5ae7e1fc55429952e35ea9cc,0.5,1,3,2,
0,0.010362694300518133,10.220982551574707,0,5ae37c765542992f92d822d4,0.0,0,3,5,
0,0,10.21354603767395,0,5ae33c4d5542992f92d82262,0.0,0,3,1,
0,0,10.181930780410767,0,5a77cb335542997042120b3a,1.0,1,3,1,
0,0,9.933051586151123,0,5a8979f4554299669944a52e,0.0,0,3,4,
0,0,10.155352592468262,0,5a713ea95542994082a3e6e4,0.3333333333333333,2,3,6,
0,0,10.223445415496826,0,5a78bd9b554299078472774a,0.5,1,3,2,
0,0,10.176716089248657,0,5a7625e8554299109176e66a,0.0,0,3,3,
0,0,10.263253450393677,0,5ae2dd2055429928c423950d,0.16666666666666666,1,3,6,
,,,,5abdf12255429976d4830a2f,,,,,Ollama request exceeded timeout limit for model stable-qwen with error: timed out
0,0,10.015635967254639,0,5a88658955429938390d3f47,0.0,0,3,3,
0,0,10.253569602966309,0,5a86ebac55429960ec39b6d6,0.5,2,3,4,
0,0,10.068171262741089,0,5aba5d2e55429901930fa799,0.0,0,3,3,
0,0,10.239513635635376,0,5ae5736e5542990ba0bbb2b3,0.0,0,3,3,
0,0,15.718508243560791,1,5ae005b555429942ec259bec,0.0,0,6,1,
0,0,9.251662254333496,0,5a7759fc5542993569682d60,0.3333333333333333,1,3,3,
0,0,10.053387641906738,0,5a835478554299123d8c20ed,1.0,2,3,2,
0,0,10.434236764907837,0,5aba749055429901930fa7d8,0.5,1,3,2,
0,0,5.3840601444244385,0,5abfb3425542990832d3a1c0,0.0,0,3,5,
0,0,10.474765300750732,0,5ac3165c5542995ef918c10a,0.25,1,3,4,
0,0.012658227848101266,9.178044319152832,0,5ae53b545542990ba0bbb23c,0.25,1,3,4,
0,0.01015228426395939,10.513741970062256,0,5ae224da554299234fd043ee,0.25,1,3,4,
0,0.012738853503184714,9.249797821044922,0,5ae2b770554299495565db0f,0.2,1,3,5,
0,0,10.436196327209473,0,5a80b3a9554299485f5986cc,0.25,1,3,4,
0,0.012738853503184716,9.251619100570679,0,5a8e0a005542995085b373a1,0.0,0,3,7,
0,0,10.466479063034058,0,5ac1b8ee5542994d76dccedc,0.25,1,3,4,
0,0,9.222312688827515,0,5adccd795542990d50227d2c,0.0,0,3,3,
0,0.012903225806451613,9.303531885147095,0,5a84c4135542994c784dda31,0.5,1,3,2,
0,0,9.250216484069824,0,5a85eed75542996432c5713b,0.0,0,3,1,
0,0,9.203068256378174,0,5a774e9c55429972597f14f3,0.0,0,3,5,
0,0,10.444802284240723,0,5ae738f75542991bbc9761c4,0.0,0,3,4,
0,0.00966183574879227,15.91320538520813,1,5ac32b565542995ef918c154,0.16666666666666666,1,6,6,
0,0,10.64609956741333,0,5abc8d75554299700f9d7900,0.25,1,3,4,
0,0,10.594400405883789,0,5a8bb29b554299240d9c2089,0.5,1,3,2,
0,0,10.58404803276062,0,5ab659e355429954757d324e,0.0,0,3,13,
0,0,10.613467931747437,0,5a8b8b3155429949d91db5d7,0.25,1,3,4,
0,0,10.645326137542725,0,5ae7eaf65542994a481bbe1d,0.0,0,3,5,
0,0,10.54549527168274,0,5a8c4c625542995e66a475a1,0.5,1,3,2,
0,0,10.675435543060303,0,5a818387554299260e20a291,0.5,1,3,2,
0,0,10.601312637329102,0,5ab978855542996be2020512,0.3333333333333333,1,3,3,
0,0,10.723196268081665,0,5ae63dad55429929b0807afe,0.3333333333333333,1,3,3,
0,0,22.738565921783447,1,5a7a455c5542994f819ef1a7,0.5,1,6,2,
0,0,10.002575635910034,0,5a7dcc775542990b8f503ab5,0.0,0,3,3,
0,0,9.994201183319092,0,5a887bc0554299206df2b2b6,0.25,1,3,4,
0,0,9.414985179901123,0,5a83880e554299123d8c214e,0.0,0,3,4,
0,0,10.059041023254395,0,5a879adb5542996e4f30887f,0.0,0,3,5,
0,0.010752688172043012,9.957695722579956,0,5add11935542994734353827,0.3333333333333333,1,3,3,
0,0,16.179402589797974,1,5a8c5569554299240d9c2126,0.8,4,6,5,
0,0,10.023505449295044,0,5a75f0ea5542994ccc91866c,0.0,0,3,4,
0,0,9.998529434204102,0,5a89f5815542993b751ca9c5,0.2,1,3,5,
0,0,9.373732805252075,0,5a8d5fc6554299585d9e37c6,0.5,1,3,2,
0,0,9.98909592628479,0,5ac120c55542992a796dedfc,0.0,0,3,3,
0,0,10.025027513504028,0,5ab7c1a955429928e1fe38c8,0.5,1,3,2,
0,0,20.074607849121094,1,5abd01205542992ac4f3819b,0.5,1,6,2,
0,0,9.98056435585022,0,5ab69c25554299110f219a39,0.5,2,3,4,
0,0,9.992200136184692,0,5a7b12a355429927d897bf2a,0.08333333333333333,1,3,12,
0,0,10.080300569534302,0,5ae0006755429925eb1afbd3,0.2,1,3,5,
0,0,10.02769422531128,0,5ae305df5542992decbdcdc3,0.0,0,3,2,
0,0,10.112313508987427,0,5a8574945542997b5ce3fffb,0.5,1,3,2,
0,0,10.061320543289185,0,5a7332935542991f9a20c67d,0.3333333333333333,1,3,3,
0,0,10.114193439483643,0,5a80071f5542992bc0c4a684,0.2,1,3,5,
0,0,9.897485494613647,0,5ae73c065542991e8301cc18,0.0,0,3,4,
0,0,10.085924625396729,0,5a87d8215542994775f60800,0.0,0,3,3,
0,0,10.079770803451538,0,5ac2ffbd554299677310267b,0.0,0,3,4,
0,0,10.080159902572632,0,5a7c960655429935c91b5244,0.25,1,3,4,
0,0,19.938369512557983,1,5a7d61775542991319bc93b9,0.2,1,6,5,
0,0.031413612565445025,10.047935247421265,0,5ac1c6805542994ab5c67e11,0.0,0,3,2,
0,0,9.999004364013672,0,5a7a230e5542996a35c170ee,0.4,2,3,5,
0,0,9.967897176742554,0,5ae4627d5542991a06ce9a4d,0.5,1,3,2,
0,0,10.057747840881348,0,5ac2d1d755429921a00ab053,1.0,1,3,1,
0,0,9.908015727996826,0,5ab4e3065542990594ba9cb4,0.3333333333333333,2,3,6,
0,0.010309278350515464,10.097955703735352,0,5ac298f9554299657fa28fc9,0.25,1,3,4,
0,0,10.036083698272705,0,5ab6a2be554299710c8d1f08,0.25,1,3,4,
0,0,10.069413900375366,0,5a738d27554299623ed4abf3,0.16666666666666666,1,3,6,
0,0,9.92357611656189,0,5ab2a186554299295394677b,0.3333333333333333,1,3,3,
0,0,10.312960863113403,0,5a8704f8554299211dda2ba4,0.25,1,3,4,
0,0,15.66018033027649,1,5ab5ed505542997d4ad1f255,0.4,2,6,5,
0,0,10.075960397720337,0,5a77c1505542997042120b1b,0.25,1,3,4,
0,0,10.035574674606323,0,5a88d745554299206df2b378,0.3333333333333333,1,3,3,
0,0,10.104487895965576,0,5ae748d1554299572ea547b0,0.1111111111111111,1,3,9,
0,0,10.016652345657349,0,5a7a8a9c554299042af8f666,0.25,1,3,4,
0,0,10.04704475402832,0,5adffe7155429906c02daa9e,0.0,0,3,3,
0,0,10.024329662322998,0,5ab642845542995eadeeff8e,0.0,0,3,2,
0,0,10.07169222831726,0,5a906a685542990a9849362e,0.0,0,3,1,
0,0,22.670096158981323,1,5a7633ad5542992db9473741,0.0,0,6,2,
0,0,10.024003028869629,0,5a74ce9655429974ef308c6c,0.5,1,3,2,
0,0,9.651392221450806,0,5a713a5a5542994082a3e6a9,0.0,0,3,9,
0,0,9.603482961654663,0,5ab341f755429969a97a8114,0.2,1,3,5,
0,0,10.063071727752686,0,5a8325b35542990548d0b18f,0.25,1,3,4,
0,0,10.013515710830688,0,5ab9374b554299131ca422c6,0.3333333333333333,1,3,3,
0,0,9.611812829971313,0,5ae52c0f5542992663a4f12e,0.0,0,3,5,
0,0,9.645000696182251,0,5adbfbd555429947ff173893,0.0,0,3,4,
0,0,11.136713743209839,0,5ab7f0015542992aa3b8c88b,0.0,0,3,5,
0,0,9.578181028366089,0,5ac547525542993e66e822a3,0.125,1,3,8,
0,0,9.669988632202148,0,5a7cbf8c554299452d57b9f4,0.6666666666666666,2,3,3,
0,0,9.645224571228027,0,5a7ddc5a5542995f4f4022da,0.25,1,3,4,
0,0,9.586381673812866,0,5a7a1cd85542990783324e65,0.3333333333333333,1,3,3,
0,0,9.997864723205566,0,5ae0a59a55429945ae9593e2,0.5,1,3,2,
0,0,10.353715181350708,0,5a8b987f5542997f31a41d7a,0.3333333333333333,1,3,3,
0,0,10.021550416946411,0,5a8739a05542994775f607ab,0.2,1,3,5,
0,0,9.709904909133911,0,5ae67dba55429908198fa5f0,0.0,0,3,5,
0,0,9.708789110183716,0,5a7b3f4d5542992d025e67bb,0.3333333333333333,1,3,3,
0,0,10.110995769500732,0,5ae2dfd155429928c423951b,0.3333333333333333,1,3,3,
0,0,10.086481094360352,0,5ab6ba245542995eadef007f,0.6666666666666666,2,3,3,
0,0,20.512274503707886,1,5ab8854555429934fafe6e0c,0.0,0,6,4,
0,0.021505376344086023,10.189032793045044,0,5a8eea4a5542990e94052bb7,0.6,3,3,5,
0,0,10.101956605911255,0,5a74c85055429916b0164218,0.5,1,3,2,
0,0,10.082266092300415,0,5a88dcf9554299206df2b383,0.14285714285714285,1,3,7,
0,0,10.152750492095947,0,5a7625c7554299109176e668,1.0,2,3,2,
0,0,10.054561614990234,0,5ac0d83a554299294b219038,0.25,1,3,4,
0,0,10.102404356002808,0,5a790d8f554299029c4b5eec,0.0,0,3,7,
0,0,10.083919048309326,0,5ab2c5e255429916697740ba,0.0,0,3,5,
0,0,10.031579732894897,0,5abcfc365542993a06baf9d6,0.09090909090909091,1,3,11,
0,0,10.141125917434692,0,5a8ee6915542990e94052bad,1.0,2,3,2,
0,0.010752688172043012,10.096406936645508,0,5abba4855542993f40c73b68,0.14285714285714285,1,3,7,
0,0.010638297872340425,10.10416316986084,0,5ae0bae555429906c02dab08,0.3333333333333333,1,3,3,
0,0.010869565217391304,10.062282085418701,0,5ab271fe554299449642c8a6,0.0,0,3,3,
0,0,10.11048173904419,0,5a7997a2554299029c4b5f59,0.0,0,3,2,
0,0,10.160545349121094,0,5add673e5542992ae4cec54d,0.0,0,3,6,
0,0,10.128870248794556,0,5ae819ac55429952e35eaa16,0.5,1,3,2,
0,0,9.918981790542603,0,5aba65a055429939ce03dcd2,0.0,0,3,10,
0,0,10.075700998306274,0,5a87bada5542994846c1cddc,0.0,0,3,2,
0,0.010810810810810811,10.093002557754517,0,5ae74fc45542997b22f6a6b4,0.125,1,3,8,
0,0,10.000441551208496,0,5adf65555542992d7e9f9334,0.0,0,3,4,
0,0,10.081578493118286,0,5ade69e455429975fa854ec5,0.4,2,3,5,
0,0,10.068758964538574,0,5ae057fd55429945ae959328,0.0,0,3,4,
0,0,0.20815825462341309,1,5ab28019554299722f9b4d51,0.0,0,3,8,
0,0,10.200326919555664,0,5a75f79555429976ec32bcca,0.16666666666666666,1,3,6,
0,0,9.999816417694092,0,5adef80b5542993a75d263c4,0.2,1,3,5,
0,0,9.983175277709961,0,5ae0aaf455429945ae959401,0.25,1,3,4,
0,0,10.035235166549683,0,5ab47d765542991751b4d78f,1.0,1,3,1,
0,0.01092896174863388,9.982627391815186,0,5a7ed2c655429930675135e5,0.3333333333333333,2,3,6,
0,0,9.985264539718628,0,5ac3e0f7554299194317388b,0.16666666666666666,1,3,6,
0,0,10.114688873291016,0,5a7bae20554299294a54aa96,0.25,1,3,4,
0,0,9.99942135810852,0,5ab8ee035542991b5579f04b,0.125,1,3,8,
0,0,10.067079782485962,0,5a7a276d5542996c55b2dd27,0.14285714285714285,1,3,7,
0,0,10.006600141525269,0,5a717d4c5542994082a3e854,0.25,1,3,4,
0,0,9.992479801177979,0,5ac02e31554299294b218f3f,0.2,1,3,5,
0,0,10.036157369613647,0,5a79ea435542996c55b2dc9e,0.25,1,3,4,
0,0,10.09157419204712,0,5ab7e4dc5542995dae37e9df,0.0,0,3,11,
0,0,10.062679529190063,0,5a834ed95542990548d0b1ca,0.0,0,3,4,
0,0,10.076817989349365,0,5ab41d855542996a3a969f4b,1.0,2,3,2,
0,0,10.038563251495361,0,5a7b7ff75542995eb53be93d,0.2857142857142857,2,3,7,
0,0,10.02636170387268,0,5a7d19d85542995ed0d165e8,0.5,2,3,4,
0,0,10.009655952453613,0,5ae7ed17554299540e5a56a3,0.2,1,3,5,
0,0,20.79996132850647,1,5ab2659e554299340b5254b2,0.0,0,6,3,
0,0,9.951356649398804,0,5abd2eab5542992ac4f38210,0.0,0,3,1,
0,0,10.006574630737305,0,5abaf3195542996cc5e49f2c,1.0,1,3,1,
0,0,9.946388483047485,0,5a791a97554299148911f9f2,0.0,0,3,5,
0,0,9.904287338256836,0,5adf58f15542993a75d264d2,0.25,1,3,4,
0,0.010989010989010988,9.901006698608398,0,5adc65e85542996e68525350,0.25,1,3,4,
0,0,9.954790353775024,0,5a87ab9b5542996e4f3088c2,0.0,0,3,3,
0,0,9.951571941375732,0,5a738fe855429908901be2fb,0.5,1,3,2,
0,0,9.933719158172607,0,5a8c65a1554299585d9e3680,0.14285714285714285,1,3,7,
0,0,9.924230337142944,0,5ac2bbd0554299218029db09,0.3333333333333333,1,3,3,
0,0,10.02511477470398,0,5adf3e355542993a75d26440,0.0,0,3,6,
0,0,9.890573024749756,0,5ae82ae555429952e35eaa71,0.5,2,3,4,
0,0,10.103065729141235,0,5ac289ff5542996366519a02,0.0,0,3,8,
0,0,9.92155146598816,0,5a7a5b3a5542996c55b2dd71,0.0,0,3,5,
